,name,unit_cogs
1786,WODKA WYBOROWA 0_5 L,16.74
1787,WODKA WYBOROWA 0_7L,24.62
1788,WODKA WYBOROWA 40% 0_2L BUT.,6.98
1789,WODKA ZUBR  0_2 L 40%,5.48
1790,WODKA ZUBR 0_5 L,12.3
1791,WODKA ZUBR 0_9,2.75
1792,WODKA ZUBROWKA BIALA 0_2L,6.59
1793,WODKA ZUBROWKA CZARNA 0_7 L,29.54
1794,WODKA ZUBRÓWKA BIALA 0_1,3.75
1795,WODKA ZUBRÓWKA BIA?A 0_5 L,13.89
1796,WODKA ZUBRÓWKA BIA?A 0_7 L,22.123333333333306
1797,CYDR 0_4 ML LUBELSKI,2.77
1798,CYDR LUBUSKI 1 L,6.15
1799,NAP SPIR SOPLICA WISNIA 0_2,7.38
1800,SZAMPAN CIN CIN BIALY 0_75L,10.46
1801,SZAMPAN DORATO BIALY 0_75L,7.86
1802,SZAMPAN DORATO ROZOWE P/SLODKIE 0_75 L,7.86
1803,SZAMPAN MICHEL ANGELO 0_75,7.71
1804,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,2.87
1805,WINO BULGARIS POL/SLODKIE ROZOWE 0_75,5.0
1806,WINO CARLO ROSSI TRUSK.,13.94
1807,WINO CARTE VIGNA 0_75 ML B/PÓLW,8.92
1808,WINO ELSOL CZ/PÓ?S? 0_75 L,14.0
1809,WINO FRESCO B/PS 0_75L,7.24
1810,WINO FRESCO CZER/P SLOD,6.57
1811,WINO FRESCO ROZOWE P/SL,7.2
1812,WINO GRENACHE ROZE 0_7 PÓL/S?ODKIE,9.3
1813,WINO GRZANE MALINA 1 L,8.1
1814,WINO KADARKA P/WYTRAWNE 1L,7.8
1815,WINO MOGEN  0_75 LROZOWE P/S?OD,13.01
1816,WINO MOGEN 0_7 L CZ/PÓ?S.POME.,13.01
1817,WINO MONTE ORYGINS? 0_75 L S?OD,11.49
1818,WINO MONTE-STRAWBERRY 0_75 L S?OD.,11.49
1819,WINO MUSUJACE 0_75 BLU,20.99
1820,WINO PORTA P/W CZERWONE 0_7 L,8.87
1821,WINO REAL,8.0
1822,WINO TOTINO 0_5 L GRANAT 14_5%,5.62
1823,WINO WALDWEIN 0_75 L POZOMKA S?ODKIE,7.6
1824,WINO WALDWEIN 0_75L JAGOGA S?ODKIE,7.6
1834,PIWO BOJAN  WIELKOP.0_5 L B/ZW,2.5
1835,PIWO BOJAN FAJRANT 0_5 L B/ZWR,1.65909090909091
1836,PIWO BOJAN KOKOS 0_5 L B/ZWR,3.02
1837,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,2.5
1838,PIWO CIECHAN LAGEROWE 0_5 L B/ZW,2.45
1839,PIWO CIECHAN MIODOWE 0_5 L B/ZW,3.78
1840,PIWO DEBOWE MOCNE 0_5L BUTELKA,1.799375
1841,PIWO DEBOWE MOCNE 0_5L PUSZKA,2.36
1842,PIWO DESPERADOS 0_4 L,2.485
1843,PIWO DESPERADOS 0_4 L 6%  B/BEZW,2.67
1844,PIWO DESPERADOS 580 ML,3.09
1845,PIWO DESPERADOS RED 0_4 L,2.57
1846,PIWO EB 0_5 L B/ZWR,1.73333333333333
1847,PIWO EB 0_5 L PUSZKA,2.07
1848,PIWO FOX 0_5 L PUSZKA MOCNE,1.26457627118644
1849,PIWO FOX 0_5L PUSZKA JASNE,1.0748936170212802
1850,PIWO HEINEKEN 0_5L B BEZ ZWROT,2.33
1851,PIWO KARMI 0_5L BUT /ZWROT,2.13
1852,PIWO KASZTELAN 0_5 BUTELKA,1.39
1853,PIWO KSIAZECE IPA 0_5 B/ZWR,3.15
1854,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,2.43
1855,PIWO LECH  FREE 0_5 L  B/ZWR,2.02
1856,PIWO LECH LITE 0_33 BUT BEZ/ZW,1.55
1857,PIWO LECH PILS 0_5L BUTELKA,1.8348322147651
1858,PIWO LECH PILS 0_5L PUSZKA,2.2
1859,PIWO LECH PREMIUM 0_5L  PUSZKA,2.0031034482758603
1860,PIWO LECH PREMIUM 0_5L BUTELKA,1.6957142857142902
1861,PIWO LWOWEK PORTER 0_5 L B/ZWR,3.89
1862,PIWO LWÓWEK 0_5 L B/ZWR,2.45
1863,PIWO MOCNE POLSKIE 0_33L,0.56
1864,PIWO MUSCOVADO 0_5 L B/ZWR,3.95
1865,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,1.82
1866,PIWO OKOCIM PILS 0_5 B/ZWROTNA,1.57
1867,PIWO PILSNER URQUELL 0_5L BUTELKA,3.82
1868,PIWO PRAZUBR 0_5 L PUSZKA,2.3
1869,PIWO PRAZUBR NIEP.0_5 B/ZW,1.7542857142857098
1870,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,2.58
1871,PIWO REDDS MALINOWE PUSZKA 0_5L,2.53
1872,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,2.58
1873,PIWO REEDS 0_5L PUSZKA JABLKOWE,2.53
1874,PIWO SAMERSBY  0_500 ML PUSZKA,2.7
1875,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,2.65
1876,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,1.39
1877,PIWO TYSKIE 0_5 L BUT.NIEPAST.,1.74
1878,PIWO TYSKIE 0_5L BUTELKA,1.5497285067873303
1879,PIWO TYSKIE 0_65L BUT,3.09
1880,PIWO TYSKIE PUSZKA 0_5L,1.9642857142857095
1881,PIWO WARKA 0_5L BUT.JASNE PE?NE,1.45
1882,PIWO WARKA 0_5L PUSZKA,1.97
1883,PIWO WARKA RADLER 0_5 L BUT.,1.95
1884,PIWO WARKA RADLER 0_5 PUSZKA,2.15
1885,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,1.59
1886,PIWO WARKA STRONG BUTELKA,2.14
1887,PIWO WOJAK 0_5 L BUTELKA JASNE,1.2
1888,PIWO ZUBR 0_5L BUTELKA,1.31661526599846
1889,PIWO ZUBR 0_5L PUSZKA,1.72106951871658
1890,PIWO ZYWIEC 0_5L BUTELKA,1.7225
1891,PIWO ZYWIEC PUSZKA 0_5L,1.92307692307692
3484,METAXA 0_7 L HONEY,30.79
3485,NAP SPIR  ABSOLWENT CYTR.01,3.0745238095238103
3486,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%,3.0684210526315803
3487,NAP SPIR ABSOLWENT SLIWKA 0_1,3.06051094890511
3488,NAP SPIR BARMANSKA 0_5 L ARBUZ,5.6
3489,NAP SPIR CYTRYNOWKA 0_1 30%,3.2649350649350604
3490,NAP SPIR CYTRYNOWKA 30% 200ML,6.44590909090909
3491,NAP SPIR GREJPFRUTOWA 0_1 30%,3.1945
3492,NAP SPIR KRAKOWSKA 0_2 SLIWKA,5.76
3493,NAP SPIR SASKA SLIWKA 0_1,2.79
3494,NAP SPIR SASKA SLIWKA 0_2,4.99
3495,NAP SPIR SOPLICA CYTRYNA 0_5 L,15.75
3496,NAP SPIR SOPLICA CZ.PORZECZKA 0_1 L,3.79
3497,NAP SPIR SOPLICA PIGWOWA 0_1,3.66882352941176
3498,NAP SPIR SOPLICA SLIWKOWA 0_1,3.82
3499,NAP SPIR SOPLICA WISNIOWA 0_5 L,16.14
3500,NAP SPIR SOPLICA WISNIOWA 36% 0_1L,3.69
3501,NAP SPIR SOPLICA Z PIGWA 0_5 L,16.61
3502,NAP SPIR WISNIOWKA  0_1 L,3.19
3503,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L,8.075384615384621
3504,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L,8.105
3505,NAP SPIR ZOLADKOWA GORZKA- MIETA 0_5L,17.45
3506,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%,4.14
3507,NAP SPIR ZO?ADKOWA GORZKA Z FIG? 0_2,8.35
3508,NAP SPIR ZO?ADKOWA Z MIETA 0_1 ML,4.1355
3509,NAP SPOLICA PRZYPALANA 0_5 L,16.7
3510,RUM GOLD 0_2,8.55
3511,WHISKY  GRANS 0_5 L,25.86
3512,WODKA 1906 0_1 ML,3.16571428571429
3513,WODKA 1906 0_2L,5.57
3514,WODKA ABSOLWENT 0_2L,6.55
3515,WODKA ABSOLWENT 0_5L,13.79
3516,WODKA BARMANSKA WISN.0_5 L 21%,5.51
3517,WODKA BOLS 0_7L 40%,25.4
3518,WODKA CZYSTA DE LUXE 0_5 L,14.0
3519,WODKA CZYSTA DE LUXE 40% 0_7L,22.3
3520,WODKA FINLA. 0_5 +ZESTAW SMAKOWY,41.36
3521,WODKA KRUPNIK GRAPEFRUIT.0_5 L,17.29
3522,WODKA KRUPNIK PREMIUM 0_2L,6.39
3523,WODKA KRUPNIK PREMIUM 0_5 L,13.4539130434783
3524,WODKA KRUPNIK PREMIUM 0_7 L,20.77
3525,WODKA LUKSUSOWA 0_2L,7.1
3526,WODKA LUKSUSOWA 0_5L 40%,16.74
3527,WODKA SOBIESKI 0_5L 40%,14.44
3528,WODKA SOBIESKI 0_7L 40%,20.34
3529,WODKA STOCK 0_5 L GAZOWANA,20.54
3530,WODKA STOCK 0_7L,24.99
3531,WODKA WALET 0_2 40%,5.66
3532,WODKA WALET 0_5 L 40%,13.09
3533,WODKA WYBOROWA 0_2 GRUSZKA 30%,7.07
3534,WODKA WYBOROWA 0_2 PORZECZKA 30%,7.07
3535,WODKA WYBOROWA 0_5 L,16.74
3536,WODKA WYBOROWA 0_7L,24.62
3537,WODKA WYBOROWA 40% 0_2L BUT.,6.98
3538,WODKA ZUBR  0_2 L 40%,5.48
3539,WODKA ZUBR 0_5 L,12.3314285714286
3540,WODKA ZUBR 0_9,2.7459722222222203
3541,WODKA ZUBROWKA BIALA 0_2L,6.6223076923076905
3542,WODKA ZUBROWKA CZARNA 0_5 L 40%,21.92
3543,WODKA ZUBROWKA CZARNA 0_7 L,29.54
3544,WODKA ZUBRÓWKA BIALA 0_1,3.747
3545,WODKA ZUBRÓWKA BIA?A 0_5 L,13.7848484848485
3546,WODKA ZUBRÓWKA BIA?A 0_7 L,20.99
3547,NAP SPIR SOPLICA WISNIA 0_2,7.38
3548,SZAMPAN DORATO ROZOWE P/SLODKIE 0_75 L,7.86
3549,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,2.87
3550,WINO BARON CZ/PÓ?S? 0_75 L,5.98
3551,WINO BIALE P/WYTR GRUZJA 0_75L,10.97
3552,WINO BULGARIS BIALE P/SL 0_75L,5.0
3553,WINO BULGARIS POL/SLODKIE ROZOWE 0_75,5.0
3554,WINO CANELLI BIA,9.9
3555,WINO CARLO ROSSI TRUSK.,13.94
3556,WINO FRESCO CZER/P SLOD,6.57
3557,WINO GRENACHE ROZE 0_7 PÓL/S?ODKIE,9.3
3558,WINO MOGEN 0_7 P/S?OD CZERW CONCORD,13.01
3559,WINO PROSECCO 0_75 L MUSUJ B/WYTRAW,17.99
3560,WINO SPECIAL CHERRY 1 L,6.22
3561,WINO STAROPOLSKIE CHERRY 0_75 CZ/SLODKIE,6.75
3562,WINO TOTINO CHERRY VERMOUTH 1L,9.8
3563,WINO WALDWEIN 0_75 L POZOMKA S?ODKIE,7.6
3564,WINO WALDWEIN MALINA 0_75 L SLODKIE,7.6
3581,PIWO BOJAN FAJRANT 0_5 L B/ZWR,1.79
3582,PIWO BOJAN KOKOS 0_5 L B/ZWR,3.02
3583,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,2.63
3584,PIWO CIECHAN LAGEROWE 0_5 L B/ZW,2.45
3585,PIWO CIECHAN MIODOWE 0_5 L B/ZW,3.78
3586,PIWO CIECHAN PRZENICZNE 0_5 L B/ZWROT,3.78
3587,PIWO DEBOWE MOCNE 0_5L BUTELKA,1.78345454545455
3588,PIWO DEBOWE MOCNE 0_5L PUSZKA,2.44
3589,PIWO DESPERADOS 0_4 L,2.579
3590,PIWO DESPERADOS 0_4 L 6%  B/BEZW,2.67
3591,PIWO EB 0_5 L B/ZWR,1.75
3592,PIWO EB 0_5 L PUSZKA,1.69
3593,PIWO FOX 0_5 L PUSZKA MOCNE,1.16
3594,PIWO FOX 0_5L PUSZKA JASNE,1.12
3595,PIWO HARNAS 0_5L BUTELKA,1.23
