,name,unit_cogs
4886,MIX EKSTRA PASLECKIE 200G.,1.93
4887,MUSZTARDA SAREPSKA 200G PEGAZ,1.3560606060606102
4888,NAP COCA COLA 2_25 L PET,3.71
4889,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,0.27210526315789496
4890,O DELICJA 294 G ROZNE,3.62
4891,O KINDER MAX 2*23G,1.68
4892,OLEJ NIEZBEDNY 1L,3.75
4893,OLIWA BASSO Z OLIWEK SANSA 0_5L,9.1
4894,ORZESZKI DJ 150 G NIESOLONE PUSZKA,2.53
4895,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,2.58454545454545
4896,PAPRYKA KONS.SLONECZNY OGROD 650G,2.87
4897,PAPRYKARZ SZCZECINSKI DEGA 250G,2.03
4898,PIWO KARMI 0_4 BUT CLASSIC,1.87
4899,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,1.65
4900,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,1.65
4901,POMPKA PLAY DOLADOWANIE,3.87
4902,PROSZEK D/PIECZ.CYKORIA 18G,0.26
4903,PRZYPR.WARZYWKO 200G,1.74
4904,PUDL KETCHUP LAGODNY 480 G,3.24
4905,PUDL KETCHUP PIKANTNY 480G,3.11
4906,PUDL KONCENTRAT 30%SLOIK 200G,2.35
4907,SALATKA LISNER WARZYWNA Z JAJKIEM 150G.,1.59
4908,SLEDZ WIEJSKI EKSTRA W OLEJU 800G BECZKA,10.89
4909,SLEDZIKI GORSKIE/GRECKIE MIX 200G,3.75
4910,SLIWKI SUSZONE KRESTO 100G,1.81
4911,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,4.27
4912,SZCZAW KONS.URBANEK 385ML,1.5
4913,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,3.28
4914,WIN MAJONEZ  OMEGA 3 250ML,3.53
4915,WIN MAJONEZ 400G,4.094761904761899
4916,WIN MAJONEZ 700G,6.025
4917,WIN ROSO? KOGUTEK 12 KOST.,2.63
4918,WIN SOS CHRZANOWY 250ML,3.63
4919,WIN SOS CZOSNKOWY 250ML,3.64
4920,WIN SOS TATARSKI 250ML,2.92888888888889
4921,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,2.0
4922,WINI ZUPA BARSZCZ BIALY STANDARD 65G,1.21
4923,WINO CARLO ROSSI BIALE WYTR.10_5% 0_75L,12.89
4924,WINO CARLO ROSSI CZERW.P/WYTR.11% 0_75L,13.48
4925,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,13.48
4926,WINO KADARKA P/SLD.BARTEX 11% 0_75L,6.04
4927,WODA CISOWIANKA 1_5 L N/GAZ.,0.8352941176470591
4928,WODA STAROPOLANKA 2000 N/GAZ.1_5L,1.4
4929,WODKA STOCK PRESTIGE 500ML,16.89
4930,ZURAWINA SUSZONA FRESCO 100 G,2.77
6814,AROMAT D/CIAST POMARAN.DELECTA 10ML,1.06
