,name,unit_cogs
2698,OLEJ KOKOSOWY 200 ML,5.44
2699,OLIWKI 50 G,1.17
2700,ORZESZKI W SKORUPCE 100G PAPRYKA,1.57
2701,PAPRYKARZ KURCZAK DLA JUNIORA 125 G,2.13
2702,PLATKI FITNESS 225 G FRUITS,4.19
2703,PLATKI FITNESS 30% CUKRU 225 G NESTLE,4.19
2704,PLATKI RYZOWE 500 G BLYSKAWICZNE,4.75
2705,POWIDLA WEGIERKOWE 290 HERBOPOL,3.34
2706,PRZYPRAWA DO DROBIU 20 G,2.08
2707,PRZYPRAWA DO ROSOLU,2.08
2708,PUDL KETCHUP PIKANTNY 480 G,3.28
2709,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,5.82
2710,SEZAM KRESTO 200 G,1.45
2711,SMIETANA 18% 330G GOSPODYNI,1.31
2712,SOK ARONIA 750 ML 100%,5.67
2713,SOK Z GRANATU 250 ML  100%,2.56
2714,SOS WEGIERSKI Z PIECZ.550G DAWTONA,2.67
2715,SPOD DO PIZZY 400G,4.42
2716,SZNURA HAMBURGER Z SOSEM CZOSN,3.2
2717,SZNURA HAMBURGER Z SOSEM MUSZTARDOWYM,3.2
2718,SZNURA KANAPKA Z KEBABEM 160 G,3.2
2719,SZNURA KANAPKA Z POLEDWICA 148 G,3.2
2720,SZNURA KANAPKA Z SEREM 140 G,3.2
2721,SZNURA KANAPKA Z SZYNKA 140 G,3.2
2722,SZNURA KANAPKA ZE SCHABEM,3.2
2723,SZNURA KLUSKI ZIEMNIACZANE Z BOCZKIE 400,3.33
2724,SZNURA PIEROGI Z KAPUSTA I GRZUBAMI 400,3.33
2725,SZNURA PIEROGI Z SEREM 400 G,4.29
2726,SZNURA VITA LUNCH GRECKI 240 G,3.29
2727,SZNURA ZAPIEKANKA 270 G,3.33
2728,TABLETKI PIEC ZIÓL GARD?O,3.6
2729,WIN BUDYN CZEKOL DO CIAST 40 G,0.74
2730,WIN BUDYN DO CIAST WANILIOWY 35 G,0.74
2731,WIN BULION Z GRZYBAMI LESNYMI 6K,2.31
2732,WIN GALARETKA PRZEZROCZYSTA 71 G,1.29
2733,WIN MAJONEZ 300 G,2.93923076923077
2734,WIN SOS BOROWIKOWY,2.29
2735,ZNICZ,6.52
2736,ZUPA 9 WARZYW 450 G,3.52
4453,BATERIA 44 R3 MAXELL,0.78
4454,BOROWIK SUSZONY 20 G,3.35
4455,CWIKLA Z CHRZANEM 300 G SLON.OGROD,1.35
4456,CZEK ALPEN GOLD 100G ORZECH,2.04
4457,DELECTA  MACZEK 40 G MANGO,3.02
4458,DESER MONTE CRUNCHY 125 G,1.89
4459,DR O BUDYN SLODKA CHWILA CZEK+MALINA,1.07
4460,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,1.31
4461,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,1.07
4462,DR O KISIEL SLODKA CHWILA 32 G TRUS,1.08571428571429
4463,FASOLA BIALA 400G SLON.OGROD,1.52
4464,FASOLKA ZÓ?TA 400 G MROZONA,3.27
4465,GOLARKA VENUS 2 SZT,2.04
4466,GROCH PO?ÓWKI400 KROS,0.85
4467,KASZKA MANNA 400 G SARITA,0.92
4468,KLEJ SUPER GLU,1.07
4469,KNORR BARSZCZ BIALY 45 G,1.19
4470,KNORR FIX RURKI Z KURCZAKIEM,1.99
4471,KNORR G K BOROWIKOWA,0.93
4472,KNORR G.K KREM Z KURY Z GRZANKAMI,1.31
4473,KNORR G.K. GULASZOWA Z MAKARONEM,1.31
4474,KNORR NUDLE CEBULOWE Z SEREM,1.68
4475,KNORR NUDLE PIECZONY KURCZAK  61 G,0.99
4476,KRAKUS BARSZCZ CZERW.300 ML KONC,2.87
4477,KRAKUS GULASZ ANGIELSKI  155G,2.75
4478,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
4479,KUBUS MULTIWITAMINA 300 ML,1.31
4480,KUBUS WOTER 0_5 L N/G DZIUB.,1.39
4481,MAKA  Z AMARANTUSA 250,4.22
4482,MAKA JAGLANA 500 G,4.96
4483,MAKA KASZTANOWA 200G,8.44
4484,MAKA Z PESTEK DYNI 250 G,5.07
4485,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,2.02
4486,MLEKO KOKOSOWE 250 ML CZEKOLADA,3.4
4487,MLEKOLAKI CHOCO 250 G,2.91
4488,MOZZARELLA 125 G MINI,3.06
4489,ORZESZKI W SKORUPCE 100G PAPRYKA,1.57
4490,PASSATA 680 G LOWICZ,3.97
4491,PIZZA KEBAB 420 G,6.63
4492,POPCORN  SOLONY 90 G HELIO,1.86
4493,POWIDLA WEGIERKOWE 290 HERBOPOL,3.34
4494,PRZYPRAWA DO DROBIU 20 G,2.08
4495,PUDL KETCHUP PIKANTNY 480 G,3.28
4496,PUDL KONCEN.POMIDOROWY 310 G,3.73
4497,SA?ATKA WARZYWNA 500G GRZESKOWIAK,4.65
4498,SEKACZ ADVOKAT 32 G,0.75
4499,SMIETANA 18% 330G GOSPODYNI,1.31
4500,SOK Z GRANATU 250 ML  100%,2.56
4501,SOL HIMALAJSKA ROZOWA 500 G,2.45
4502,SOS SOJOWY 150 ML KIKOMAN,8.83
4503,SZPARAGI 330 G KIER,6.14
4504,WAFLE SUNNY GRAHAM 60 G,1.83
4505,WEDEL CZEKOLADA 100G CREME BRULLE,2.35
4506,WIN BUDYN CZEKOL DO CIAST 40 G,0.74
4507,WIN BUDYN SMIETANA DO CIAST,0.85
4508,WIN GALARETKA PRZEZROCZYSTA 71 G,1.46
4509,WIN KISIEL MALINA Z IMBIREM 36 G,0.98
4510,WIN MAJONEZ 300 G,3.75
4511,WIN SOS BOROWIKOWY,2.29
4512,WORKI NA SMIECI 35L*26SZT,2.15
4513,ZUREK BUTELKA 0_5 L,1.31
4514,ZUREK KRAKUS 1 L,3.37
6405,BATERIA 44 R3 MAXELL,0.78
6406,BOROWIK SUSZONY 20 G,3.35
6407,BRYKIET 2 KG,4.69
6408,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,2.4
6409,CZARNUSZKA 50 G,2.17
6410,DELECTA AROMAT ARAKOWY,1.0
6411,DR O BUDYN SLODKA CHWILA CZEK+MALINA,1.07
6412,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,1.31
6413,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,1.07
6414,DR O KISIEL SLODKA CHWILA 32 G TRUS,1.07
6415,FASOLA BIALA 400G SLON.OGROD,1.52
6416,FASOLKA ZÓ?TA 400 G MROZONA,3.27
6417,FRYTKI 750 G SUPER,7.16
