,name,unit_cogs
11981,CUKIERKI MIESZ KRAKOWSKA WAWEL,16.9047619047619
11982,CUKIERKI MLECZNE /CHOCO/ROSHEN,13.803468208092502
11983,CUKIERKI MOC NADZIEW.Z WIT C,9.91379310344828
11984,CUKIERKI NIMM2 ZUJKI,2.3
11985,CUKIERKI TOFFIX MIX IGLO,11.0087719298246
11986,CUKIERKI VALENTINO SZT,0.25
11987,CUKIERKI VOBRO CZEKOL.LUZ,7.88
11988,WAFLE CHRUPS/LUMARKI/GRZESKI,9.710365853658539
11989,WAFLE GRZESKI LUZ,10.8936170212766
13996,BOMBONIERA GALARETKS POM.190 G W CZEK,3.88
13997,CHRUSCIKI /PACZKI LUZ,13.690210656753399
13998,CIAST.KOWOLKA JEZYKI/KOKOSANKI,13.903100775193801
13999,CIASTKA DESSINO Z KAWA?KAMI CZEK.120G,1.39
14000,CIASTKA GERARD MALTIKERS1KG,13.01
14001,CIASTKA JIW KG,6.25
14002,CIASTKA KRAKUSKI KAKAOWE 163G,2.5
14003,CUKIERKI EUKALIPTUSOWE LUZ,12.1
14004,CUKIERKI MICH.BIALE/KAWOWE WAWEL,12.791044776119401
14005,CUKIERKI MIESZ KRAKOWSKA WAWEL,16.903225806451598
14006,CUKIERKI MLECZNE /CHOCO/ROSHEN,13.1370420624152
14007,CUKIERKI MOC NADZIEW.Z WIT C,10.0
14008,CUKIERKI TOFFIX MIX IGLO,11.0086956521739
14009,LAJKONIK SAFARI 125 G,2.19
14010,LIDER DELICJE CIASTKA,12.457142857142902
14011,WAFLE CHRUPS/LUMARKI/GRZESKI,11.905084745762696
14012,WATA CUKROWA 400 G,1.06
14013,ZELKI HARIBO DZDZOWNICE 200GR,3.24
16098,CHRUSCIKI /PACZKI LUZ,13.6913123844732
16099,CIAST.KOWOLKA JEZYKI/KOKOSANKI,13.901023890785
16100,CIASTKA BEZY/TORTY,22.22
16101,CIASTKA DESSINO Z KAWA?KAMI CZEK.120G,1.39
16102,CIASTKA GATO BATONIK LUZ,11.029411764705904
16103,CIASTKA KRAKUSKI KAKAOWE 163G,2.5
16104,CIASTKA PRIMAX LUZ,9.33333333333333
16105,CUKIERKI MICH.BIALE/KAWOWE WAWEL,12.7985865724382
16106,CUKIERKI MIESZ KRAKOWSKA WAWEL,16.9076923076923
16107,CUKIERKI MINI MIESZANKA,14.5384615384615
16108,CUKIERKI MLECZNE /CHOCO/ROSHEN,14.0
16109,CUKIERKI MOC NADZIEW.Z WIT C,9.992
16110,CUKIERKI TOFFIX MIX IGLO,11.026315789473696
16111,HERBATNIKI APETITKI PETIT BEURRE 200GR,1.57
16112,KARPATKA FLIS RÓZNE SMAKI 1_5KG,12.259541984732802
16113,LAJKONIK SAFARI 125 G,2.19
16114,ROZKI NADZIEWANE FLIS LUZ,15.1363636363636
16115,WAFLE CHRUPS/LUMARKI/GRZESKI,11.6808846761453
16116,WAFLE GRZESKI LUZ,11.6470588235294
16117,WATA CUKROWA 400 G,1.06
18106,BOMBONIERA GALARETKS POM.190 G W CZEK,4.64
18107,CHRUSCIKI /PACZKI LUZ,13.691275167785196
18108,CIAST KOWOLKI W POLEWIE,15.013698630137
18109,CIAST.KOWOLKA JEZYKI/KOKOSANKI,13.9041614123581
18110,CIAST.KOWOLKI PUDER/MARMOLADA,12.5
18111,CIASTKA  VAT  8 % W POLEWIE,11.2695652173913
18112,CIASTKA BEZY/TORTY,24.0
18113,CIASTKA GERARD PRYNCYPA?KI CZE.DES.1_3KG,17.0666666666667
18114,CIASTKA GERERD MAFIJNE/MARKIZY,10.4
18115,CIASTKA JIW KG,6.2463768115942
18116,CIASTO DOMOWE LUZ,24.0
18117,CUKIERKI MIESZ KRAKOWSKA WAWEL,16.9051094890511
18118,CUKIERKI MINI MIESZANKA,14.5
18119,CUKIERKI MLECZNE /CHOCO/ROSHEN,13.508720930232599
18120,CUKIERKI MOC NADZIEW.Z WIT C,10.0
18121,CUKIERKI NIMM2 ZUJKI,2.3
18122,CUKIERKI OWOCOWE/MIETOWE KG,8.34173669467787
18123,CUKIERKI TOFFIX MIX IGLO,11.006134969325199
18124,HERBATNIKI APETITKI PETIT BEURRE 200GR,1.57
18125,KARPATKA FLIS RÓZNE SMAKI 1_5KG,12.259194395796799
18126,PIERNIKI  DOMOWE,16.097345132743403
18127,ROZKI NADZIEWANE FLIS LUZ,15.1363636363636
18128,WAFLE CHRUPS/LUMARKI/GRZESKI,12.4504132231405
18129,WAFLE GRZESKI LUZ,11.6508937960042
18130,WAFLE PISZINGER VAT 8%,10.2362204724409
19989,BOMBONIERA GALARETKS POM.190 G W CZEK,4.64
19990,CIAST KOWOLKI W POLEWIE,15.007092198581601
