,name,unit_cogs
1086,VIFON DANIE W STYL.TAJSKIM,3.9
1087,WAFLE KUKURYDZIANE 100GR,2.52
1088,WAFLE LEKKIE LIGHT FOOD 58GR,2.36
1089,WAFLE RYZOWE  MUSLI Z KI BANA.130 G SONK,1.66
1090,WAFLE SUNNY 60 G NATURALNE,2.2557142857142902
1091,WIN BARSZCZ CZERWONY 60 G,1.36
1092,WIN BUDYN MALINOWY 60GR,0.75
1093,WIN BUDYN WANILIOWY 60G,0.75
1094,WIN GALARETKA AGRESTOWA 79G,1.25
1095,WIN GALARETKA CYTRYNOWA  79G,1.19
1096,WIN GALARETKA TRUSKAWKA 79G,1.16
1097,WIN GALARETKA WISNIOWY 79G WINIARY,1.01
1098,WIN KISIEL TRUSKAWKOWY 77G,0.92
1099,WIN KISIEL WISNIOWY Z CUK 77G,0.7
1100,WIN MAJONEZ DELIKATNY 250 ML,2.39
1101,WIN POMYSL NA KURCZAK W SOS SMIET ZIOLOW,2.13
1102,WIN POMYSL NA RYBE NA SOS KOPERKOWY,2.19
1103,WIN POMYSL NA SPAG.PO BOLONSKU,1.79
1104,WIN POMYSL..KLOPSIKI,2.76
1105,WIN POMYSL..ZAPIEKANKE Z SZYNKA,2.19
1106,WIN ROSOL DROBIOWY 120G,2.55
1107,WIN ROSOL DROBIOWY 60G,1.36
1108,WIN SOS GRZYBOWY 34G,1.31
1109,WIN SOS MYSLIWSKI 33GR,2.29
1110,WIN SOS PIECZ/CIEMNY 30G,1.04
1111,WIN SOS PIECZENIOWY JASNY,1.03
1112,WIN SOS POMIDOROWY 38G,0.98
1113,WIN ZELATYNA SPOZYWCZA,3.71
1114,WIN ZUPA GROCHOWA 75GR,1.21
1115,WIN ZUPA OGORKOWA 44GR,2.13
1116,WIN ZUPA ZUREK 49 G,1.21
1117,ZAPRAWA CYTRYNOWA 500G,1.46
1118,ZELATYNA SPOZYWCZA 50G CYKORIA,2.41
1119,ZELATYNA Z PRZYPR.CYKORIA,1.42
1120,ZESTAW SW Z KUBKIEM,8.88
1121,ZUPA PIECZARKOWA NORDIS,4.24
1122,ZUPA VIFON KURCZAK PIECZ.LAGODNY,0.92
1123,ZUPA VIFON KURCZAK ZLOTY,0.92
2737,AMINO BLYSK  BARSZCZ CZERWONY,1.01
2738,AMINO BLYSK GULASZOWA 61G,0.915
2739,AMINO BLYSK. ROSOL Z KURY PIKANTNY,0.82
2740,AMINO BLYSK.POMIDOROWA,0.969565217391304
2741,AMINO B?YSK_PIECZARKOWA,0.82
2742,AMINO SOS BOLONSKI 43G,1.27
2743,AMINO SOS PIECZENIOWY CIEMNY 38GR,1.41
2744,ANANAS PLASTRY 580 G GIANA,3.48
2745,BURACZKI WIORKI 360 G SLON.OGRÓD,1.48
2746,C PYZY CIAZYNSKI,3.31
2747,CHEETOS MIX-UPS 70 G,2.29
2748,CUKIER 1KG,1.55888888888889
2749,CUKIER BIALY 1KG,1.85
2750,CUKIER BIALY 1KG,1.69
2751,CUKIER BIALY 1KG,1.634
2752,CUKIER PUDER 0_4KG JARACZEWO,1.42
2753,CUKIER TRZCINOWY SANTE 500G,2.99
2754,CYKORIA BUDYN SMIETANKOWY B/C 40 G,0.55
2755,CYKORIA SNIEZKA 60 G,1.09
2756,DANIE KACHNY KLOPSIKI 500 G W SOSIE KOPE,2.4
2757,DESER MONTE 150 G CZEKOL,1.9140740740740705
2758,DR.O CIASTO KOPIEC KRETA,6.69
2759,DR.OET BUDYN SLODKA CHWILA WANILIA,0.98
2760,DZEM SL.OGROD WISNIA 280G,1.81
2761,DZEM WISNIOWY WY/SLODZ 310 G,3.28
2762,FRYTKI  KARBOWANE  750G,5.74
2763,FRYTKI KARBOWANE 450 G AVIKO,2.95
2764,GELLWE CUKIER WANILIOWY 15G,0.38
2765,GELLWE GALARETKA AGREST 79G,0.94
2766,GELLWE KISIEL CYTRYNOWY 38G,0.55
2767,GELLWE ZELATYNA 20 G,1.39
2768,GROSZEK KON.SLONECZNY OGROD,1.22
2769,GULASZ ANGIELSKI 300 G,4.6
2770,JABLKO PRAZONE 720 G STOVIT,5.85
2771,KAKAO DEKOMORENO 150 G,3.7
2772,KAKAO DEKOMORENO 80 G,2.15
2773,KAKAO PUCHATEK Z WITAM 300G,3.75
2774,KAPUSTA  KISZONA LUZ,2.17060367454068
2775,KETCHUP KOTLIN LAGODNY 450G,2.73
2776,KIELBASA PEPERONI KG,23.792452830188694
2777,KIELBASA SLASKA  KG,14.222929936305697
2778,KINDER MLECZNA KANAPKA,1.20666666666667
2779,KLUSKI SLASKIE 400G GRZESKOWIAK,3.33
2780,KNOR SOS DO SAL WLOSKI 9G,0.9
2781,KNORR FIX DO GULASZU,1.77
2782,KNORR FIX SPAGETTI NAPOLI 45G,2.41
2783,KNORR G K OGORKOWA Z GRZANKAMI,1.193125
2784,KNORR G.K. POMIDOROWA Z MAKARON,0.976
2785,KNORR SOS BOROWIKOWY 37 G,2.78
2786,KNORR SOS DO PIECZENI CIEMNY,1.775
2787,KNORR SOS KOPERKOWO/ZIOLOWY,0.9
2788,KNORR SOS PIECZARKOWY ZE SMIET. 38 G,1.84
2789,KNORR ZUPA CEBULOWA,2.9
2790,KNORR ZUREK DOMOWY EXPRES 42 G,1.12
2791,KRAKUS OGORKI KONS.865 G,4.1
2792,KROKIETY KASZTELAN 400G,4.95
2793,KUKURYDZA W PUSZ.DAWTON 400G,1.88
2794,MAKA ZIEMNIACZANA 500G,1.54333333333333
2795,MIGDALY PLATKI 70 G HELIO,4.05
2796,MIOD SZTUCZNY 230G RYDELKIEWIC,2.08
2797,MUSZTARDA STOLOWA 200G PEGAZ,1.23823529411765
2798,NAP AQA 1_5 L GAZ ZURAWINA,0.73
2799,OCET 0_5L 10% PEGAZ,1.21
2800,OCET JABLKOWY 250 ML,4.24
2801,OCET KULINARNY 0_480 ML L PLASTIK,0.92
2802,ORZECHY WLOSKIE 100 G KRESTO,6.76
2803,OTREBY PSZENNE 125 STOISLAW,0.6
2804,PALUSZKI BESKIDZKIE SOLONE 300G,2.265
2805,PAPIER TOALETOWY 8 2W MEA,3.19
2806,PASZTET DROBIOWY  DROP 160,1.37
2807,PESTKI DYNI 100G FRESCO,3.71
2808,PIECZARKI MAR. URBANEK 290 G,3.49
2809,PIEROGI RUSKIE 400G GRZESK.,3.62
2810,PIEROGI Z SEREM 400 G GRZESKOWIAK,4.19
2811,PIEROGI ZE SZPINAKIEM,3.9
2812,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR,2.65
2813,PIZZA Z SZYNKA+PIECZARKI 425 G,6.2
2814,PLATKI OWSIAN GORSKIE 500G,1.8433333333333304
2815,POMIDORY  SUSZONE OLE 280 G,4.22
2816,POMIDORY CA?E 400 G SLONECZ.OGROD,1.57
2817,POWIDLA SLIWKA SLON.OGROD 290G,2.2466666666666697
2818,POWIDLA STOVIT 240 G,2.3
2819,PRYMAT PRZYPRAWA DO PIERNIKOW 20 G,0.91
2820,PUDL FASOLA BIALA PUSZKA,3.3
2821,PUDL GOLABKI W POMID 500 G,5.29
2822,PUDL KUKURYDZA 400G PUSZKA,2.13
2823,PYZY KLUSKI NA PARZE,2.38
2824,PYZY WIEJSAKIE DOLCZEWSKI,2.9
2825,RODZYNKI 100G KRESTO,1.46
2826,ROLNIK FASOLKA SZPAR. ZIEL 720G,2.84
2827,S SERNIK,9.5
2828,SALATKA SZWECKA 870 G SLON.OGROD,1.98
2829,SERDELKI Z DROBIEM,8.53333333333333
2830,SKORUPKA BURACZKI MIAZGA 385G,1.6
2831,SKORUPKA SALATKA WARZYWNA 500 G,1.94
2832,SKORUPKA SALATKA WARZYWNA 875 G,2.48
2833,SLONECZNIK LUSKANY  200G HELIO,2.08
2834,SMALEC WIEPRZOWY 200 G JAGI,1.02
2835,SOL 1KG O.SOLE,1.13
2836,SOL KUJAWSKA 1 KG JODOWANA,0.7390000000000001
2837,SONKO RYZ 1 KG BIALY,2.59
2838,SOS BOLONSKI  SLOIK DAWT 550G,2.67
2839,SP FLAKI WIEPRZOWE 0_9KG,7.91
2840,SP SMALEC Z CEBULA I CZOSNKIEM,2.63
2841,SP SMALEC Z SKWAR/MAJER 180G,2.63
2842,SUCHARY DELIKATESOWE 290G MAMU,3.71
2843,SUROWKA KUBEK,2.13
2844,VEGETA 200G,2.46
2845,VEGETA 75G,1.158
2846,VIFON DANIE W STYL.TAJSKIM,3.9
2847,WAFLE KUKURYDZIANE 100GR,2.52
2848,WAFLE LEKKIE LIGHT FOOD 58GR,2.36
2849,WAFLE SUNNY 60 G NATURALNE,1.87
2850,WIN  SOS BOLONSKI ITALIANO 46G,2.3
2851,WIN BARSZCZ CZERWONY 60 G,1.34909090909091
2852,WIN BARSZCZ CZERWONY INSTANT 170 G,4.36
2853,WIN BUDYN MALINOWY 60GR,0.75
2854,WIN BUDYN WANILIOWY 60G,0.75
2855,WIN GALARETKA AGRESTOWA 79G,1.23
2856,WIN GALARETKA CYTRYNOWA  79G,1.19
2857,WIN GALARETKA WISNIOWY 79G WINIARY,1.01
2858,WIN KISIEL WISNIOWY Z CUK 77G,0.7
2859,WIN PAPIRUS Z CZOSNKIEM,2.9
2860,WIN POMYSL NA KURCZAK W SOS SMIET ZIOLOW,2.13
2861,WIN POMYSL NA RYBE NA SOS KOPERKOWY,2.19
2862,WIN POMYSL NA SPAG.PO BOLONSKU,2.12
2863,WIN POMYSL..KLOPSIKI,2.76
2864,WIN POMYSL..ZAPIEKANKE Z SZYNKA,2.19
2865,WIN POMYS? NA RYBE PO GRECKU 42 G,2.18
2866,WIN ROSOL DROBIOWY 120G,2.565
2867,WIN ROSOL DROBIOWY 60G,1.3
2868,WIN SOS GRZYBOWY 34G,1.31
2869,WIN SOS MYSLIWSKI 33GR,2.29
2870,WIN SOS PIECZ/CIEMNY 30G,1.23
2871,WIN SOS PIECZENIOWY JASNY,1.03
2872,WIN ZUPA FASOLOWA 66G,1.36
2873,WIN ZUPA GROCHOWA 75GR,1.21
2874,WIN ZUPA OGORKOWA 44GR,2.13
2875,WIN ZUPA ZUREK 49 G,1.21
2876,ZELATYNA SPOZYWCZA 50G CYKORIA,2.41
2877,ZELATYNA Z PRZYPR.CYKORIA,1.42
2878,ZESTAW HERBAT ZIELONYCH MALWA 30 SZT..,7.2
2879,ZOTT SMIETANA 12 330 G,1.65
2880,ZOTT SMIETANA 18% 330 G,1.79
2881,ZUPA VIFON KURCZAK PIECZ.LAGODNY,0.92
2882,ZUPA VIFON KURCZAK ZLOTY,0.92
2883,ZUPA VIVON KURCZAK PIKANTNY 70 G,0.93
4515,ALMETTE Z RZODKIEWKA 150 G,2.99
4516,AMINO BLYSK  BARSZCZ CZERWONY,1.0175
4517,AMINO BLYSK GULASZOWA 61G,1.01
4518,AMINO BLYSK. ROSOL Z KURY PIKANTNY,1.31
4519,AMINO BLYSK.POMIDOROWA,0.93
4520,AMINO SOS BOLONSKI 43G,1.27
4521,AMINO SOS PIECZENIOWY CIEMNY 38GR,1.41
4522,BAKOMA TWIST 400 G ZURAWIN,2.42
4523,BARANEK Z MASLA,3.05
4524,C PYZY CIAZYNSKI,3.31
4525,CUKIER 1KG,1.7782352941176498
4526,CUKIER BIALY 1KG,1.5175
4527,CUKIER BIALY 1KG,1.57
4528,CUKIER PUDER 0_4KG JARACZEWO,1.42
4529,CUKIER PUDER KROS.400G,1.59
4530,CUKIER TRZCINOWY SANTE 500G,2.99
4531,CUKIER WANILIOWY DELECTA 30 G,0.37
4532,CYKORIA BUDYN SMIETANKOWY B/C 40 G,0.55
4533,CYKORIA SNIEZKA 60 G,1.09
4534,DELACTA AROMAT  CYTRYNOWY,1.29
4535,DESER MONTE 150 G CZEKOL,2.1052941176470603
4536,DR O AROMAT RUMOWY,1.12444444444444
4537,DR O AROMAT SMIETANKOWY 9 ML,1.14
4538,DZEM SL.OGROD WISNIA 280G,1.83
4539,FRYTKI  KARBOWANE  750G,5.74
4540,GALARETKA TRUS. GELLWE 79G,1.02
4541,GELLWE CUKIER WANILIOWY 15G,0.38
4542,GELLWE CUKIER WANILIOWY 30G,0.46
