,name,unit_cogs
3940,BLOK RYSUNKOWY KOLOR,1.22
3941,EQLUB 10 ML,5.05
3942,GILZY 250+25% GOLDEN,2.8360000000000003
3943,GILZY CHIEFS 100 SZT,0.74
3944,GILZY WRB 500,4.49
3945,HERB HIBISKUS 24 T VITAX,2.38
3946,MASCOTTTE BIBULKA 50 SZT,0.57
3947,PAP CAMEL,11.64
3948,PAP CHESTERFIELD BLU 21,10.83
3949,PAP CHESTERFILD 100 BLU,9.91
3950,PAP CHESTERFILD RED,10.83
3951,PAP CHESTERFILD RED 100,9.91
3952,PAP LD BLUE CIENKIE,10.73
3953,PAP LD BLUE T,10.1
3954,PAP LD MENTHOL SUPER SLIM,10.73
3955,PAP LD MINT,10.73
3956,PAP LD PINK SUPER SLIM,10.73
3957,PAP LD RED.,10.1
3958,PAP LD SILVER 2,10.85
3959,PAP LM BLU,11.67
3960,PAP LM LINK FORWARD,11.699333333333302
3961,PAP LM LINK MINT,11.66
3962,PAP LM LINK MINT,11.66
3963,PAP LM MINT,11.66
3964,PAP LM RED,11.67
3965,PAP LUCKY STRIKE  BLUE 22 SZT,12.047142857142902
3966,PAP LUCKY STRIKE 22 RED,12.18
3967,PAP MARLBORO  GOLD,12.56
3968,PAP MARLBORO GOLD MIEK.,12.18
3969,PAP MARLBORO RED MIEKK,12.1513513513514
3970,PAP MARLLBORO. RED,12.496
3971,PAP MOCNE 20,10.8490816326531
3972,PAP MOCNE JASNE,10.95
3973,PAP PAL MAL BLUE,10.66
3974,PAP PAL MAL LINK BLU,10.72525
3975,PAP PAL MAL MINT,10.66
3976,PAP PAL MAL MINT  LINK,10.696
3977,PAP PAL MAL SZARE,10.66
3978,PAP PALL MALL RED,11.1
3979,PAP PS  66 RED 100,9.87138613861386
3980,PAP PS  BLU 100,9.86
3981,PAP PS 66 BLUE 20,9.78
3982,PAP PS BLACK,9.82952380952381
3983,PAP PS BLACK 100,9.82
3984,PAP PS BLU LINK,9.48
3985,PAP PS GOLD,9.78
3986,PAP PS GOLD 100,10.1
3987,PAP PS MINT LINK,9.48
3988,PAP PS RED 20,9.78
3989,PAP RGD  MINT,10.11
3990,PAP RGD BLU,9.87
3991,PAP RGD LINK BLU,9.87272727272727
