,name,unit_cogs
1938,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
1939,LOWICZ DZEM CZAR.PORZECZKA N/S?,2.78
1940,LOWICZ DZEM WISNIA N/S?.,2.78
1941,LOWICZ POWIDLA WEGIERKOWE 310G,3.81
1942,MAKA POZNA?SKA BASIA 1KG,2.34
1943,OGOREK KISZONE LUZ,4.0
1944,PAPRYKARZ SZCZEC.AGRICO 156G,1.35241379310345
1945,PASZTET DROBIOWY 90G DROP,1.12
1946,PASZTET PODLASKI 155GR DROSED PUSZKA,1.7
1947,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,3.62
1948,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,4.0
1949,PIEROGI Z SEREM/OWOC TACKA 4000GR,4.19
1950,PROFI PASZTET 250G FIRMOWY,2.4
1951,PROFI PASZTET 250G POMIDOR,2.4
1952,PROFI PASZTET DROB.FIRMOWY 131G,1.3270588235294098
1953,PROFI PASZTET DROB.Z CZOSNEK,1.17
1954,PROFI PASZTET Z PAPRYKA 131G,1.22
1955,PROFI PASZTET Z POMIDOREM 131G,1.324
1956,PROFI SZYNKA MIELONA 110G,1.74
1957,PRZYSMAK TURYSTYCZNY 110 G DROSED,1.66
1958,PUDL GROSZEK KONSERWOWY 400G,2.04857142857143
1959,ROLNIK BARSZCZ CZERWONY ZAPR.330ML,1.71
1960,ROLNIK FASOLKA SZPARAGOWA ZOLTA 500G,2.33
1961,ROLNIK SELER WYBORNY 370G,2.19
1962,SUROWKI WIELOWARZYWNE GRZESKOWIAK,5.02994285714286
2630,JAJA LIPOWCZYK 6 SZT,2.9404651162790696
2631,JAJKA 10 SZT LIPOWCZYK,4.9409090909090905
2632,DELFINKI RYBNE PANIER.LUZ,7.4803921568627505
2633,FILET  ZAPIEKANY SEREM ZOLTYM,23.441176470588196
2634,FILET Z LIMANDA MROZONY KG,13.201754385964902
2635,FILET Z MINTAJA MROZONY,6.357142857142861
2636,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,3.5
2637,FILETY SLEDZIOWE OPIEKANE 800G,6.57
