,name,unit_cogs
3310,HERBATNIKI BE BE 16G,0.281724137931034
3311,HERBATNIKI MALTANKI 80G LAJK,1.43
3312,JAJKO Z NIESPODZ FCB,2.29
3313,JAJKO Z NIESPODZIANKA,2.28
3314,JAJKO Z NIESPODZIANKA,2.28
3315,JAJKO Z NIESPODZIANKA,2.29
3316,KAMYKI ODRA 100 G,1.21
3317,KARTY,0.08
3318,KINDER CHOCOLATE 100G,3.0633333333333304
3319,KINDER CHOCOLATE 50G,1.6868181818181798
3320,KRAKERSY SUPER 180G LAJKONIK,2.29
3321,KUBUS 0_9 L BANAN+TRUS,2.25
3322,KWAS CHLEBOWY 1 L,1.69
3323,LIZAK BABA JAGA,4.51
3324,LIZAK CHOINKA,1.49
3325,LIZAK DYNIA,1.54
3326,LIZAK LOVE,0.22
3327,LIZAK ROZA/SERCE,1.0
3328,LIZAK ZELOWY HORROR,1.36
3329,LODY CIEPLE DUZE 24,0.8
3330,MIESZANKA STUDENCKA 100 G,3.71
3331,MILKA 300 G OREO,6.66
3332,MILKA CZEK.NADZ 37 G,1.16
3333,MILKA CZEK.ORZECHOWA 100G,2.29
3334,MILKA CZEK.TRUSKAW 100G,2.29
3335,MLECZKO ALPEJSKIE   CZEKOLAD.330 G MILKA,6.74
3336,MLECZKO ALPEJSKIE  330 G WANILIA,6.59
3337,MLECZKO DOBOSZ 400G,5.37
3338,NAP AQA PLUS 1_5 L GAZ JAB+PIGWA,0.7322222222222221
3339,ORANZADA W PROSZKU ROZEK,0.73
3340,ORANZADA W PROSZKU SUPER,0.37
3341,PALUSZKI BESK. 70G,0.7025
3342,PALUSZKI STAR 180 G,1.49
3343,PAP LM LINK BLU,11.6823529411765
3344,PETITKI LUBISIE OWOCE LESNE,0.62
3345,PETITKI LUBISIE Z CZEK 30 G,0.65
3346,PETITKI LUBISIE Z MORELA 30 G,0.62
3347,PIERNIK DESIMO NADZ.200G,1.63
3348,PIERNIK W CZEKOLADZIE SKAWA,11.095238095238097
3349,PILKA PUCHAR Z CUKIERKAMI,6.36
3350,PREZERWATYWY,2.8
3351,PRINCE POLO ORZECH 35 G,0.79
3352,PRINCE POLO XXL 52G CLASSIC,0.84
3353,PRINCE POLO XXL MLECZNE,0.8485106382978721
3354,PRINCESA ZEBRA37 G,0.62
3355,PRINCESSA 34G MLECZNA,0.59
3356,RAFFAELLO 150G,7.59
3357,ROGAL CHIPICAO 65G,1.21
3358,RURKI PAKOWANE W POL 120 G FLIS,2.54
3359,SCHWEPPES TONIC 1_5 L,3.25
3360,SEKRET NATURY ZESTAW 6 HERBAT OWOCOWYCH,7.2
3361,SMIEJZELKI NOM 2 ZIMOMINKI 90 G,2.04
3362,STAR MACZUGI 80 G,1.44
3363,SUROWKA,2.13
3364,SUROWKA KUBEK,2.32
3365,SYROP MALINA 440 ML SPIZARNIA,2.61
3366,TALARKI 155 G LAJKONIK,2.31
3367,TIC TAK MALINA,1.14
3368,TIK TAK MIETA,1.1788
3369,WAFELEK PEPPA30G,0.83
3370,WAFLE FAMIL.KAK/SMIETANKOWE 180G,1.9
3371,WAFLE FAMILIJNE 180G SMIETANKOWE,1.9
3372,WAFLE GORALKI ARACHID 42 G,0.61
3373,WAFLE GORALKI CZEKOLADA 42 G,0.61
3374,WAFLE GORALKI O SMAKU WANILIOWYM 42 G,0.61
3375,WAFLE KWADRAT DESER 120 G,2.35
3376,WAFLE KWADRATY 130 G,2.28
