,name,unit_cogs
15122,GALEO PRZYPRAWA DO TZATZIKI,0.91
15123,GALEO PRZYPRAWA DO ZIEMNIAKOW,0.88
15124,GALEO SODA OCZYSZCZONA 24 GG,0.52
15125,GALEO ZIELE ANGIELSKIE 12G,0.621428571428571
15126,GALEO ZIOLA PROWANSALSKIE 10GR,0.7
15127,KAMIS GRILL KLASYCZNY 25G,1.64
15128,KAMIS JA?OWIEC 15G,1.44
15129,KAMIS LASKA WANILI,5.41
15130,KAMIS PAPRYKA SLODKA 20 G,1.13
15131,KAMIS PROSZEK DO PIECZENIA 30 G,0.26
15132,KAMIS PRZYPRAW.DO KURCZAKA Z GRILA,1.83
15133,KAMIS ROZMARYN 15 G,1.44
15134,KAMIS SOL ZIOLOWA 35G,1.64
15135,KNOR DELIKAT DO MIES 75G,1.87
15136,KNOR ROSOL Z KURY 3LX6 KOSTKI,1.45
15137,KNORR CYNAMON Z WIETNAMU 15 G,1.29
15138,KNORR FIX DO STROGONOFF,3.03
15139,KNORR GALKA MUSZK_Z INDONEZJI,1.29
15140,KNORR LISC LAUROWY Z TURCJI 5 G,1.29
15141,KNORR MIESZANKA WEGIERSKA,1.38
15142,KNORR MIESZANKA WLOSKA,1.38
15143,KNORR PAPRYKA OSTRA Z HISZPANI,1.29
15144,KNORR PIEPRZ CZARNY Z WIETNAMU,1.28
15145,KNORR PRZYPRAWA DO KURCZAKA,1.45
15146,KNORR PRZYPRAWA ZLOTY KURCZAK,1.63
15147,KNORR ROSOL Z KURY Z LUBCZ.60G,2.53
15148,KNORR TYMIANEK Z POLSKI,1.29
15149,MARCO-POLO POMIDOR Z RUKOLA 30 G,2.4
15150,MARCO-POLO ZILA  KURCZAKA Z SOLA MOR. 35,1.6
15151,MIGDA?Y P?ATKI  60 G,4.13
15152,PIEPRZ ZIARNISTY  APPETITA 18 GR,0.88
15153,PRYMAT ANYZ 20 G,1.54
15154,PRYMAT GALKA MUSZKATALOWA 10G,0.7
15155,PRYMAT GOZDZIKI 10G,0.945
15156,PRYMAT GRILL KLASYCZNY,0.9
15157,PRYMAT GRILL PIKANTNT 20G,0.82
15158,PRYMAT KARDAMON MIELONY 10G,1.54
15159,PRYMAT KOPEREK SUSZONY,0.99
15160,PRYMAT OREGANO CALE 10 G,0.91
15161,PRYMAT PIETRUSZKA NATKA,0.99
15162,PRYMAT STEK PRZYPRAWA,0.97
15163,PRZYPRAWA DO KURCZ/WIEGIERSKU25G KAMIS,0.9
15164,PRZYPRAWA DO OGORKOW KONSERWOWYCH,0.99
15165,PRZYPRAWA DO RYB CYKORIA 40 G,0.82
15166,RODZYNKI 100GR SULTANSKIE HELIO,1.49
15167,WIN KOSTKA MIESNA 60G,1.18
15168,WIN MAGI W PLYNIE 200ML,1.89
15169,WIN ZIARENKA SMAKU 120G,1.45
17139,APETTITA CYNAMON 20 G,0.79
17140,APPETITA CURRY 20 G,0.99
17141,APPETITA GALKA MUSZKATOLOWA,0.99
17142,CUKIER WANILIOWY 32 G CYKORIA,0.39
17143,CUKIER WANILIOWY ZIOLOPEX,0.14
17144,CYKORIA KURKUMA 15 G,0.88
17145,CYKORIA PIEPRZ MIELONY 20 G,0.94
17146,CYKORIA PRZYPRAWA DO KWASZENIA OGOR.45 G,1.39
17147,DELEKTA CUKIER ?ELUJ?CY  500GR 2*1,6.06
17148,DR O CUKIER WANILIOWY  16G,0.36
17149,DR O PROSZEK DO PIECZENIA  30G,0.37
17150,DR O SMIETAN FIX 9G,0.84
17151,GALEO CZOSNEK GRANULOWANY 16 G,0.6
17152,GALEO KMINEK 12 G,0.65
17153,GALEO LISC LAUROWY 5 G,0.6
17154,GALEO MAJERANEK 6 G,0.65
17155,GALEO OREGANO 8 G,0.84
17156,GALEO PAPRYKA OSTRA 20G,0.6
17157,GALEO PAPRYKA SLODKA 16 G,0.60625
17158,GALEO PIEPRZ CZARNY MIELONY,0.89
17159,GALEO PRZYPRAWA DO GYROSA 20G,0.89
17160,GALEO ZIELE ANGIELSKIE 12G,0.702857142857143
17161,GALEO ZIOLA PROWANSALSKIE 10GR,0.7
17162,GELLWE SODA OCZYSZCZONA 80G,0.42
17163,KAMIS BAZYLIA 10 G,1.1025
17164,KAMIS GRILL KLASYCZNY 25G,1.64
17165,KAMIS LISC LAUROWY 6G,1.4
17166,KAMIS PIEPRZ CZAR /MIELONY,1.33
17167,KAMIS PIEPRZ KOLOROWY 16G,1.42
17168,KAMIS PROSZEK DO PIECZENIA 30 G,0.26
17169,KAMIS PRZYPRAWA DO BIGOS 20G,1.23
17170,KAMIS PSTRAG Z KOPERKIEM,1.56
17171,KNOR DELIKAT DO MIES 75G,1.87
17172,KNOR ROSOL Z KURY 3LX6 KOSTKI,1.45
17173,KNORR CYNAMON Z WIETNAMU 15 G,1.29
17174,KNORR DELIKAT CZERWONY 200G,6.01
17175,KNORR FIX DO STROGONOFF,2.19
17176,KNORR GALKA MUSZK_Z INDONEZJI,1.29
17177,KNORR IMBIR Z NIGERI 15 G,1.29
17178,KNORR MIESZANKA WLOSKA,1.38
17179,KNORR PIEPRZ CZARNY Z WIETNAMU,1.28
17180,KNORR PRZYPRAWA DO KURCZAKA,1.61
17181,KNORR PRZYPRAWA ZLOTY KURCZAK,1.61
17182,KNORR ROSOL Z KURY Z LUBCZ.60G,2.53
17183,KNORR ROZMARYN Z MAROKA 15 G,1.29
17184,KNORR TYMIANEK Z POLSKI,1.29
17185,KREM DO TORTOW TRUSKAWKA 100G CYKORIA,1.96
17186,LAYS SOLONE 40 G,0.58
17187,MARCO-POLO PRZYPRAWA DO WIEPRZOWINY 35 G,1.5
17188,MARCO-POLO ZILA  KURCZAKA Z SOLA MOR. 35,1.6
17189,PIEPRZ ZIARNISTY  APPETITA 18 GR,0.88
17190,PRYMAT ANYZ 20 G,1.54
17191,PRYMAT GOZDZIKI 10G,1.05
17192,PRYMAT GRILL PIKANTNT 20G,0.82
17193,PRYMAT KOPEREK SUSZONY,0.99
17194,PRYMAT PIETRUSZKA NATKA,0.99
17195,PRYMAT PRZYPRAWA DO GRZANCA 40G,0.99
17196,PRYMAT PRZYPRAWA DO KURCZAKA PIK,0.99
17197,PRYMAT PRZYPRAWA DO ZIEMNIAKOW 25 G,0.98
17198,RODZYNKI 100GR SULTANSKIE HELIO,1.71
17199,WIN KOSTKA MIESNA 60G,1.18
17200,WIN MAGI W PLYNIE 200ML,1.85
17201,WIN MAGI W P?YNIE 960 G,7.58
17202,WIN ZIARENKA SMAKU 120G,1.35
17203,WIN ZUPA GRZYBOWA 48 G,1.26
19033,AMONIAK 40 G MARSYL,0.57
19034,APPETITA CURRY 20 G,0.99
19035,APPETITA GALKA MUSZKATOLOWA,0.99
19036,APPETITA IMBIR MIELONY,0.99
19037,CYKORIA KURKUMA 15 G,0.88
19038,CYKORIA MAJERANEK  20 G,0.902
19039,CYKORIA PRZYPRAWA DO PIERNIKA,0.87
19040,DR O CUKIER WANILIOWY  16G,0.36
19041,DR O PROSZEK DO PIECZENIA  30G,0.37
19042,DR O SMIETAN FIX 9G,0.84
19043,FASOLA  PIEKNY JAS 400G KROS,2.08
19044,FASOLA BIALA  500 G,4.93
19045,GALEO CZOSNEK GRANULOWANY 16 G,0.6
19046,GALEO KMINEK 12 G,0.65
19047,GALEO LISC LAUROWY 5 G,0.6
19048,GALEO MAJERANEK 6 G,0.633333333333333
19049,GALEO OREGANO 8 G,0.84
19050,GALEO PAPRYKA OSTRA 20G,0.6
19051,GALEO PAPRYKA SLODKA 16 G,0.6
19052,GALEO PIEPRZ CZARNY MIELONY,0.778
19053,GALEO PRZYPRAWA DO GYROSA 20G,0.89
19054,GALEO PRZYPRAWA DO TZATZIKI,0.91
19055,GALEO ZIELE ANGIELSKIE 12G,0.84
19056,GALEO ZIOLA PROWANSALSKIE 10GR,0.746666666666667
19057,GELLWE SODA OCZYSZCZONA 80G,0.42
19058,KAMIS BAZYLIA 10 G,1.12
19059,KAMIS LISC LAUROWY 6G,1.4
19060,KAMIS PIEPRZ CZAR /MIELONY,0.92
19061,KAMIS PROSZEK DO PIECZENIA 30 G,0.26
19062,KAMIS PRZYPRAWA DO BIGOS 20G,1.23
19063,KNOR DELIKAT DO MIES 75G,1.87
19064,KNOR ROSOL Z KURY 3LX6 KOSTKI,1.34714285714286
19065,KNORR CYNAMON Z WIETNAMU 15 G,0.14
19066,KNORR DELIKAT CZERWONY 200G,6.01
19067,KNORR FIX DO STROGONOFF,2.19
19068,KNORR IMBIR Z NIGERI 15 G,1.29
19069,KNORR PIEPRZ CZARNY Z WIETNAMU,1.28
19070,KNORR PRZYPRAWA DO KURCZAKA,1.61
19071,KNORR PRZYPRAWA ZLOTY KURCZAK,1.61
19072,LAYS SOLONE 40 G,0.58
19073,LISC LAUROWY 7 G,0.8
19074,MAK 250 G HELIO,1.6
19075,MARCO-POLP 18 ZIO? SW MATEUSZA 50 G,2.85
19076,PIEPRZ ZIARNISTY  APPETITA 18 GR,0.88
19077,PRYMAT GOZDZIKI 10G,1.065
19078,PRYMAT GRILL PIKANTNT 20G,0.82
19079,PRYMAT GRILL ZIOLOWY,0.82
19080,PRYMAT PIETRUSZKA NATKA,0.99
19081,PRYMAT PRZYPRAWA DO GRZANCA 40G,0.99
19082,PRZYPRAWA DO GRILA GALEO 20G,0.84
19083,PRZYPRAWA DO RYB CYKORIA 40 G,0.82
19084,RODZYNKI 100GR SULTANSKIE HELIO,1.71
19085,WIN KOSTKA MIESNA 60G,1.18
19086,WIN MAGI W PLYNIE 200ML,1.79
19087,WIN ZIARENKA SMAKU 75G,1.15
19088,WIN ZUPA GRZYBOWA 48 G,1.26
20903,AMONIAK 40 G MARSYL,0.57
20904,APPETITA  AMONIAK 30 GT,1.18
20905,APPETITA CURRY 20 G,0.99
20906,APPETITA GALKA MUSZKATOLOWA,0.99
20907,CUKIER WANILIOWY ZIOLOPEX,0.14
20908,CYKORIA KURKUMA 15 G,0.88
20909,CYKORIA LISC LAUROWY 15 G,0.93
20910,CYKORIA MAJERANEK  20 G,0.876363636363636
20911,CYKORIA PAPRYKA OSTRA 20 G,0.77
20912,CYKORIA PAPRYKA SLODKA,0.77
20913,CYKORIA PRZYPRAWA DO PIERNIKA,0.87
20914,DR O CUKIER WANILIOWY  16G,0.36
20915,DR O PROSZEK DO PIECZENIA  30G,0.37
20916,DR O SMIETAN FIX 9G,0.84
20917,FASOLA BIALA  500 G,4.93
20918,GALEO KMINEK 12 G,0.65
20919,GALEO LISC LAUROWY 5 G,0.6
20920,GALEO MAJERANEK 6 G,0.6
20921,GALEO OREGANO 8 G,0.84
20922,GALEO PAPRYKA OSTRA 20G,0.6
20923,GALEO PIEPRZ CZARNY MIELONY,0.61
20924,GALEO PRZYPRAWA DO GYROSA 20G,0.882
20925,GALEO ZIELE ANGIELSKIE 12G,0.84
20926,GALEO ZIOLA PROWANSALSKIE 10GR,0.84
20927,KAMIS BAZYLIA 10 G,1.12
20928,KAMIS PIEPRZ CZAR /MIELONY,0.92
20929,KAMIS PIEPRZ KOLOROWY 16G,1.42
20930,KAMIS PRZYPRAWA DO BIGOS 20G,1.23
20931,KAMIS PSTRAG Z KOPERKIEM,1.56
20932,KNOR DELIKAT DO MIES 75G,1.87
20933,KNOR ROSOL Z KURY 3LX6 KOSTKI,1.27
20934,KNORR CYNAMON Z WIETNAMU 15 G,0.14
20935,KNORR IMBIR Z NIGERI 15 G,1.29
20936,KNORR MIESZANKA WEGIERSKA,1.38
20937,KNORR PAPRYKA OSTRA Z HISZPANI,1.29
20938,KNORR PIEPRZ CZARNY Z WIETNAMU,1.28
20939,KNORR PRZYPRAWA DO KURCZAKA,1.61
20940,KNORR PRZYPRAWA ZLOTY KURCZAK,1.61
20941,KNORR TYMIANEK Z POLSKI,1.29
20942,LISC LAUROWY 7 G,0.8
20943,MARCO-POLP 18 ZIO? SW MATEUSZA 50 G,2.85
20944,ORZECH W?OSKI 70 G,4.08
20945,PIEPRZ ZIARNISTY  APPETITA 18 GR,0.88
20946,PRYMAT GALKA MUSZKATOLOWA CALA,3.07
20947,PRYMAT GOZDZIKI 10G,1.08
20948,PRYMAT GRILL PIKANTNT 20G,0.82
20949,PRYMAT GRILL ZIOLOWY,0.82
20950,PRYMAT KMINEK RZYMSKI MIELONY 15 G,0.99
20951,PRYMAT KOPEREK SUSZONY,0.99
20952,PRYMAT PIETRUSZKA NATKA,0.99
20953,PRYMAT PRZYPRAWA DO ZIEMNIAKOW 25 G,0.98
20954,PRZYPRAWA DO KURCZ/WIEGIERSKU25G KAMIS,0.9
20955,RODZYNKI 100GR SULTANSKIE HELIO,1.73
20956,WIN KOSTKA MIESNA 60G,1.31
20957,WIN MAGI W PLYNIE 200ML,1.79
20958,WIN ZIARENKA SMAKU 75G,1.15
20959,WIN ZUPA GRZYBOWA 48 G,1.18
22749,AMONIAK 40 G MARSYL,0.64
22750,APPETITA  AMONIAK 30 GT,1.18
22751,APPETITA CURRY 20 G,0.99
22752,APPETITA GALKA MUSZKATOLOWA,0.99
22753,APPETITA KURKUMA 20 G,0.89
22754,CUKIER WANILIOWY ZIOLOPEX,0.14
22755,CYKORIA  AROMAT  WANILIOWY CYKORIA,1.17
22756,CYKORIA AROMAT CYTRYNA,1.17
22757,CYKORIA AROMAT POMARANCZ,1.17
22758,CYKORIA KURKUMA 15 G,0.88
22759,CYKORIA LISC LAUROWY 15 G,0.93
22760,CYKORIA MAJERANEK  20 G,0.904
22761,CYKORIA PAPRYKA OSTRA 20 G,0.77
22762,CYKORIA PAPRYKA SLODKA,0.77
22763,CYKORIA PRZYPRAWA DO KWASZENIA OGOR.45 G,1.39
22764,CYKORIA PRZYPRAWA DO PIERNIKA,0.87
22765,CYNAMON MIEL.20 GR CYKORIA,0.61
22766,CYNAMON W LASCE 25 G,2.1
22767,DR O CUKIER WANILIOWY  16G,0.36
22768,DR O PROSZEK DO PIECZENIA  30G,0.36
22769,DR O SMIETAN FIX 9G,0.84
22770,FASOLA BIALA  500 G,4.93
22771,GALEO CYNAMON 20G,0.77
22772,GALEO LISC LAUROWY 5 G,0.85
22773,GALEO MAJERANEK 6 G,0.85
22774,GALEO PAPRYKA OSTRA 20G,0.6
22775,GALEO PAPRYKA SLODKA 16 G,0.6
22776,GALEO PIEPRZ CZARNY MIELONY,0.8025581395348841
22777,GALEO PRZYP DO BIGOSU I KAPUSTY 20G,0.8
22778,GALEO PRZYP.DO KURCZAKA 25G,0.84
22779,GALEO PRZYPRAWA DO GYROSA 20G,0.85
22780,GALEO ZIELE ANGIELSKIE 12G,0.8
22781,GALEO ZIOLA PROWANSALSKIE 10GR,0.84
22782,KAMIS BAZYLIA 10 G,1.12
22783,KAMIS PIEPRZ CYTRYNOWY 20G,1.1
22784,KAMIS PIEPRZ KOLOROWY 16G,1.42
22785,KAMIS PRZYPRAWA DO BIGOS 20G,1.23
22786,KAMIS PSTRAG Z KOPERKIEM,1.56
22787,KNOR DELIKAT DO MIES 75G,1.87
22788,KNORR DELIKAT CZERWONY 200G,6.01
22789,KNORR IMBIR Z NIGERI 15 G,1.29
22790,KNORR PAPRYKA OSTRA Z HISZPANI,1.29
22791,KNORR PRZYPRAWA DO KURCZAKA,1.61
22792,KNORR PRZYPRAWA DO RYB 23 G,1.24
22793,KNORR PRZYPRAWA ZLOTY KURCZAK,1.61
22794,LAYS SOLONE 40 G,0.837777777777778
22795,LISC LAUROWY 7 G,0.8
22796,MAK 250 G HELIO,1.6
22797,MARCO-POLO LUBCZYK LISC 40 G,1.76
22798,ORZECH W?OSKI 70 G,4.08
22799,PIEPRZ ZIARNISTY  APPETITA 18 GR,0.88
22800,PRYMAT ANYZ 20 G,1.54
22801,PRYMAT GALKA MUSZKATOLOWA CALA,3.07
22802,PRYMAT GOZDZIKI 10G,1.08
22803,PRYMAT GRILL KLASYCZNY,0.9
22804,PRYMAT GRILL PIKANTNT 20G,0.82
22805,PRYMAT KMINEK RZYMSKI MIELONY 15 G,0.99
22806,PRYMAT PRZYP.DO RYB 20G,0.79
22807,PRYMAT PRZYPRAWA DO ZIEMNIAKOW 25 G,0.98
22808,PRYMAT ZIELE ANGIELSKIE,0.7
22809,RODZYNKI 100GR SULTANSKIE HELIO,1.73
22810,WIN KOSTKA MIESNA 60G,1.31
22811,WIN MAGI W PLYNIE 200ML,1.79
22812,WIN ZIARENKA SMAKU 120G,1.66
22813,WIN ZIARENKA SMAKU 75G,1.5325
22814,WIN ZUPA GRZYBOWA 48 G,1.18
22815,ZUPA BLYSKAWICZNA WOLOWINA 60 G,0.3
22816,ZUPA BLYSKAWICZNA Z MAK KURCZAK 60 G,0.3
