,name,unit_cogs
4029,JACOBS CRONAT GOLD 75G UZUPELNIACZ,6.31
4030,JACOBS KAWA 75 G UZUPELN,6.81
4031,JACOBS KRONUNG 100G MIELONA,3.75
4032,JACOBS KRONUNG 250G,7.79
4033,JACOBS KRONUNG 250G,8.19
4034,KAWA ASTRA 100G MIELONA,3.28
4035,KAWA ASTRA 275 G MIELONA,8.33
4036,KAWA INKA 150G KARTON,2.9
4037,KAWA MK CAFE PREMIUM 80 G,2.59
4038,KAWA NESCAFE 100 G CREME,8.78
4039,KAWA NESCAFE 3W1  17G,0.47
4040,KAWA NESCAFE CLASSIC 100 G,7.66
4041,KAWA NESCAFE CLASSIC 200 G SLOIK,15.8
4042,KAWA NESCAFE CLASSIC PALUSZEK,0.27
4043,KAWA NSSCIRE 100 G MAG+B?ON,7.35
4044,KAWA TCHIBO FAMILI 100G,2.25
4045,KAWA WOSEBA RODZINNA 80G,1.5
4046,KAWA ZBOZOWA ANATOL 84 G EX,1.68
4047,LIPTON 50 EX,7.86
4048,LIPTON EXP.25 TOREBEK,3.28
4049,POP CORN SOLONY 90 G,1.49
4050,POPCORN OK 90G DO MIKROFALI,1.02
4051,PRIMA 100 G MIELONA,2.4089285714285698
4052,PRIMA 250G NIEBIESKA,5.35
5926,CAPPUCCINO WANILIA MOKATE 110GR,2.59
5927,CAPPUCCINO Z MAGNEZEM MOKATE 110G,2.59
5928,EKOLAND HERBATA MALINOWA 300GR TORE,2.81
5929,HER.GRANULOW.INDYJ 80G CONSUM,1.07
5930,HERB MINUTKA 40TOR EXPRES,1.4
5931,HERB SZA?WIA 20 T VITAX,2.43
5932,HERB.MINUTKA EXP 100SZT,2.59
5933,HERB.SAGA EXPR.20SZT,1.19
5934,HERBATA EXP.100T.AKBAR,7.24
5935,HERBATA MIETA 20T POSTI EXPRES,1.15
5936,HERBATA SAGA MALINA 20 EX,3.47
5937,JACOBS CRONAT GOLD 75G UZUPELNIACZ,6.31
5938,JACOBS KAWA 75 G UZUPELN,6.81
5939,JACOBS KRONUNG 100G MIELONA,4.8
5940,JACOBS KRONUNG 250G,8.19
5941,JACOBS KRONUNG 250G,7.79
5942,KAWA ASTRA 100G MIELONA,3.28
5943,KAWA ASTRA 275 G MIELONA,8.33
5944,KAWA MK CAFE PREMIUM 80 G,2.59
5945,KAWA NESCAFE 100 G CREME,8.78
5946,KAWA NESCAFE 2*1 CREAMER,0.59
5947,KAWA NESCAFE 3W1  17G,0.47
5948,KAWA NESCAFE CLASSIC 100 G,7.66
5949,KAWA NESCAFE CLASSIC 200 G SLOIK,15.8
5950,KAWA NESCAFE CLASSIC PALUSZEK,0.27
5951,KAWA TCHIBO FAMILI 100G,2.25
5952,KAWA WOSEBA GOLD 100G,2.17
5953,KAWA WOSEBA RODZINNA 80G,1.5
5954,KAWA ZBOZOWA ANATOL 84 G EX,1.68
5955,LIPTON EXP.25 TOREBEK,2.81
5956,POP CORN SOLONY 90 G,1.49
5957,PRIMA 100 G MIELONA,2.4
5958,PRIMA 250G NIEBIESKA,5.3525
5959,PRIMA 500G NIEBIESKA,10.63
7884,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.59
7885,CAPPUCCINO WANILIA MOKATE 110GR,2.59
7886,CAPPUCCINO Z MAGNEZEM MOKATE 110G,2.39
7887,HER.GRANULOW.INDYJ 80G CONSUM,1.07
7888,HERB MINUTKA 40TOR EXPRES,1.4
7889,HERB SZA?WIA 20 T VITAX,2.43
7890,HERB.MINUTKA EXP 100SZT,2.59
7891,HERB.SAGA EXPR.20SZT,1.19
7892,HERBATA MIETA 20T POSTI EXPRES,1.15
7893,HERBATA MINUTKA MALINA 20 T,1.64
7894,HERBATA POKRZYWA 20 T POSTI,1.11
7895,JACOBS CRONAT GOLD 250G,8.78
7896,JACOBS KAWA 75 G UZUPELN,6.81
7897,JACOBS KRONUNG 100G MIELONA,4.8
7898,JACOBS KRONUNG 250G,7.79
7899,JACOBS KRONUNG 250G,8.19
7900,KAKAO NESQUIK NESTLE 200G,4.23
7901,KAWA ASTRA 100G MIELONA,3.28
7902,KAWA ASTRA 250G MIELONA NISKO DRAZNI?CA,7.23
7903,KAWA INKA 150G KARTON,2.9
7904,KAWA JACOBS GRANT GOD 200G,14.63
7905,KAWA MK CAFE PREMIUM 80 G,3.37
7906,KAWA NESCAFE 100 G CREME,8.78
7907,KAWA NESCAFE CLASSIC 100 G,7.66
7908,KAWA NESCAFE CLASSIC 200 G SLOIK,15.8
7909,KAWA NESCAFE CLASSIC PALUSZEK,0.27
7910,KAWA TCHIBO FAMILI 100G,2.25
7911,KAWA WOSEBA GOLD 100G,2.17
7912,KAWA WOSEBA GOLD 250G,4.73
7913,KAWA WOSEBA RODZINNA 80G,1.4791666666666698
7914,KAWA ZBOZOWA ANATOL 84 G EX,1.68
7915,LIPTON EXP.25 TOREBEK,2.81
7916,LIPTON HERB.GRANULOWANA 100G,5.31
7917,POP CORN SOLONY 90 G,1.49
7918,PRIMA 100 G MIELONA,2.4
7919,PRIMA 250G NIEBIESKA,5.415
9896,CIASTKA MARKIZY BLACKY 125 G,1.99
9897,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.81
9898,EKOLAND HERBATA MULTIVITA 300GR TOR,2.81
9899,HER.GRANULOW.INDYJ 80G CONSUM,1.07
9900,HERB MINUTKA 40TOR EXPRES,1.4
9901,HERB RUMIANEK 20 EX POSTI,1.12
9902,HERB SZA?WIA 20 T VITAX,2.43
9903,HERB ZIELONA Z CYTRYNA 20 EX POSTI,1.94
9904,HERB.SAGA EXPR.20SZT,1.19
9905,HERBATA  DZIURAWIEC  20 T,1.57
9906,HERBATA EXP.100T.AKBAR,9.44
9907,HERBATA MIETA 20T POSTI EXPRES,1.15
9908,HERBATA MINUTKA MALINA 20 T,1.64
9909,HERBATA POKRZYWA 20 T POSTI,1.11
9910,JACOBS CRONAT GOLD 250G,8.78
9911,JACOBS KRONUNG 100G MIELONA,3.72
9912,JACOBS KRONUNG 250G,8.16
9913,JACOBS VELVET 75 G UZUP.,5.99
9914,KAKAO NESQUIK NESTLE 200G,4.23
9915,KAWA ASTRA 100G MIELONA,3.28
9916,KAWA INKA 150G KARTON,2.9
9917,KAWA MK CAFE PREMIUM 80 G,3.165
9918,KAWA NESCAFE CLASSIC PALUSZEK,0.27
9919,KAWA NESCAFE CREME 100GR ZAPAS,7.69
9920,KAWA TCHIBO BLU 250 G,4.73
9921,KAWA TCHIBO FAMILI 100G,2.322
9922,KAWA WOSEBA GOLD 100G,2.19
9923,KAWA WOSEBA GOLD 250G,4.73
9924,KAWA WOSEBA RODZINNA 80G,1.45
9925,KAWA ZBOZOWA ANATOL 84 G EX,1.68
9926,LIPTON EX 88 TOR.,8.99
9927,LIPTON EXP.25 TOREBEK,2.81
9928,POP CORN SOLONY 90 G,1.49
9929,PRIMA 100 G MIELONA,2.43705882352941
9930,PRIMA 250G NIEBIESKA,5.33608695652174
9931,PRIMA 500G NIEBIESKA,14.525
11939,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.39
11940,CAPPUCCINO Z MAGNEZEM MOKATE 110G,2.39
11941,CIASTKA MARKIZY BLACKY 125 G,1.99
11942,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.81
11943,EKOLAND HERBATA MULTIVITA 300GR TOR,2.39
11944,HERB MINUTKA 40TOR EXPRES,1.4
11945,HERB RUMIANEK 20 EX POSTI,1.12
11946,HERB SZA?WIA 20 T VITAX,2.43
11947,HERB ZIELONA Z CYTRYNA 20 EX POSTI,1.94
11948,HERB.MINUTKA EXP 100SZT,2.67
11949,HERB.SAGA EXPR.20SZT,1.19
11950,HERBATA EXP.100T.AKBAR,9.44
11951,HERBATA LOYD 20 PIRAMID,3.53
11952,HERBATA MIETA 20T POSTI EXPRES,1.135
11953,HERBATA MINUTKA MALINA 20 T,1.655
11954,HERBATA POKRZYWA 20 T POSTI,1.11
11955,JACOBS KRONUNG 100G MIELONA,3.72
11956,JACOBS KRONUNG 250G,8.04
11957,KAKAO NESQUIK NESTLE 200G,4.5
11958,KAWA ASTRA 100G MIELONA,3.28
11959,KAWA ASTRA ZIARNO 250 G,3.94
11960,KAWA INKA 150G KARTON,2.9
11961,KAWA MK CAFE PREMIUM 80 G,2.96
11962,KAWA NESCAFE 100 G CREME,8.78
11963,KAWA NESCAFE CLASSIC 100 G,7.66
11964,KAWA NESCAFE CLASSIC 200 G SLOIK,15.8
11965,KAWA TCHIBO FAMILI 100G,2.34
11966,KAWA WOSEBA GOLD 100G,2.16714285714286
11967,KAWA WOSEBA GOLD 250G,4.73
11968,KAWA WOSEBA RODZINNA 80G,1.45
11969,KAWA ZBOZOWA ANATOL 84 G EX,1.68
11970,LIPTON EXP.25 TOREBEK,2.81
11971,LIPTON HERB.GRANULOWANA 100G,5.31
11972,LOPTON PIRAMIDKA CYTRYNA 10 SZT,2.62
11973,PRIMA 100 G MIELONA,2.47
11974,PRIMA 250G NIEBIESKA,5.61
11975,PRIMA 500G NIEBIESKA,10.79
13958,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.39
13959,CIASTKA MARKIZY BLACKY 125 G,1.99
13960,EKOLAND HERBATA MALINOWA 300GR TORE,2.81
13961,EKOLAND HERBATA MULTIVITA 300GR TOR,2.53
13962,EKOLAND JUNIOR 300G,2.39
13963,HER.GRANULOW.INDYJ 80G CONSUM,1.07
13964,HERB MINUTKA 40TOR EXPRES,1.4
13965,HERB RUMIANEK 20 EX POSTI,1.12
13966,HERB.MINUTKA EXP 100SZT,2.67
13967,HERB.SAGA EXPR.20SZT,1.19
13968,HERBATA MIETA 20T POSTI EXPRES,1.12
13969,HERBATA MINUTKA EARL GREY 40 T,1.49
13970,HERBATA POKRZYWA 20 T POSTI,1.11
13971,HERBATA SAGA MALINA 20 EX,3.47
13972,JACOBS CRONAT GOLD 250G,8.78
13973,JACOBS KRONUNG 100G MIELONA,3.72
13974,JACOBS KRONUNG 250G,7.88
13975,JACOBS VELVET 75 G UZUP.,5.99
13976,KAKAO NESQUIK NESTLE 200G,4.5
13977,KAWA ASTRA 100G MIELONA,3.28
13978,KAWA INKA 150G KARTON,2.9
13979,KAWA JACOBS GRANT GOD 200G,14.63
13980,KAWA MK CAFE PREMIUM 80 G,2.96
13981,KAWA NESCAFE 100 G CREME,10.126666666666699
13982,KAWA NESCAFE 2*1 CREAMER,0.59
13983,KAWA ROZP.NESCAFE BROWN SUGAR 3W1 17GR,0.54
13984,KAWA TCHIBO BLU 250 G,4.41
13985,KAWA TCHIBO FAMILI 100G,2.09
13986,KAWA WOSEBA GOLD 100G,2.11
13987,KAWA WOSEBA GOLD 250G,4.73
13988,KAWA WOSEBA RODZINNA 80G,1.45692307692308
13989,KAWA ZBOZOWA ANATOL 84 G EX,1.68
13990,LIPTON 50 EX,7.86
13991,LIPTON EXP.25 TOREBEK,2.954
13992,POPCORN OK 90G DO MIKROFALI,1.02
13993,PRIMA 100 G MIELONA,2.43875
13994,PRIMA 250G NIEBIESKA,5.2975
13995,PRIMA 500G NIEBIESKA,10.79
16060,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.39
16061,CIASTKA MARKIZY BLACKY 125 G,1.99
16062,EKOLAND HERBATA MALINOWA 300GR TORE,2.81
16063,HER.GRANULOW.INDYJ 80G CONSUM,1.07
16064,HERB MINUTKA 40TOR EXPRES,1.4
16065,HERB RUMIANEK 20 EX POSTI,1.12
16066,HERB.MINUTKA EXP 100SZT,2.67
16067,HERB.SAGA EXPR.20SZT,1.19
16068,HERBATA  DZIURAWIEC  20 T,1.57
16069,HERBATA EXP.100T.AKBAR,9.44
16070,HERBATA MIETA 20T POSTI EXPRES,1.12
16071,HERBATA MINUTKA EARL GREY 40 T,1.49
16072,HERBATA MINUTKA MALINA 20 T,1.67
16073,HERBATA POKRZYWA 20 T POSTI,1.11
16074,JACOBS CRONAT GOLD 250G,8.78
16075,JACOBS KRONUNG 100G MIELONA,3.7588888888888894
16076,JACOBS KRONUNG 250G,7.79833333333333
16077,JACOBS KRONUNG 250G,7.72
16078,JACOBS VELVET 75 G UZUP.,5.99
16079,KAKAO NESQUIK NESTLE 200G,4.5
16080,KAWA ASTRA 100G MIELONA,3.28
16081,KAWA ASTRA ZIARNO 250 G,3.94
16082,KAWA INKA 150G KARTON,2.55
16083,KAWA MK CAFE PREMIUM 80 G,2.65166666666667
16084,KAWA NESCAFE 100 G CREME,9.98666666666667
16085,KAWA ROZP.NESCAFE BROWN SUGAR 3W1 17GR,0.54
16086,KAWA TCHIBO BLU 250 G,4.41
16087,KAWA TCHIBO FAMILI 100G,2.04
16088,KAWA WOSEBA GOLD 100G,2.11
16089,KAWA WOSEBA GOLD 250G,4.73
16090,KAWA ZBOZOWA ANATOL 84 G EX,1.68
16091,LIPTON 25 EXP OFF LONDON,4.69
16092,LIPTON HERB ZIELONA CITRUS 25 EX,3.71
16093,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX,3.58
16094,POPCORN OK 90G DO MIKROFALI,1.02
16095,PRIMA 100 G MIELONA,2.40285714285714
16096,PRIMA 250G NIEBIESKA,5.11
16097,PRIMA 500G NIEBIESKA,10.79
18069,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.39
18070,CAPPUCCINO Z MAGNEZEM MOKATE 110G,2.39
18071,CIASTKA MARKIZY BLACKY 125 G,1.99
18072,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.81
18073,EKOLAND HERBATA MALINOWA 300GR TORE,2.81
18074,EKOLAND HERBATA MULTIVITA 300GR TOR,2.81
18075,HER.GRANULOW.INDYJ 80G CONSUM,1.07
18076,HERB MINUTKA 40TOR EXPRES,1.4
18077,HERB RUMIANEK 20 EX POSTI,1.12
18078,HERB.MINUTKA EXP 100SZT,2.67
18079,HERBATA  DZIURAWIEC  20 T,1.57
18080,HERBATA EXP.100T.AKBAR,9.29
18081,HERBATA MIETA 20T POSTI EXPRES,1.12
18082,HERBATA MINUTKA EARL GREY 40 T,1.49
18083,HERBATA POKRZYWA 20 T POSTI,1.11
18084,JACOBS CRONAT GOLD 250G,8.78
18085,JACOBS KRONUNG 100G MIELONA,3.74333333333333
18086,JACOBS KRONUNG 250G,7.72307692307692
18087,JACOBS VELVET 75 G UZUP.,5.99
18088,KAWA ASTRA 250G MIELONA NISKO DRAZNI?CA,7.23
18089,KAWA INKA 150G KARTON,2.55
18090,KAWA JACOBS 1_8 G,0.33
18091,KAWA MK CAFE PREMIUM 80 G,2.59
18092,KAWA NESCAFE 2*1 CREAMER,0.59
18093,KAWA ROZP.NESCAFE BROWN SUGAR 3W1 17GR,0.54
18094,KAWA TCHIBO FAMILI 100G,2.04
18095,KAWA WOSEBA GOLD 250G,4.7033333333333305
18096,KAWA ZBOZOWA ANATOL 84 G EX,1.68
18097,LIPTON 50 EX,5.25
18098,LIPTON EXP.25 TOREBEK,2.93
18099,LIPTON HERB ZIELONA CITRUS 25 EX,3.71
18100,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX,3.58
18101,LOPTON PIRAMIDKA CYTRYNA 10 SZT,2.59
18102,POPCORN OK 90G DO MIKROFALI,1.02
18103,PRIMA 100 G MIELONA,2.39
18104,PRIMA 250G NIEBIESKA,5.086
18105,PRIMA 500G NIEBIESKA,10.644285714285699
19942,CAPPUCCINO WANILIA MOKATE 110GR,2.41
19943,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.525
19944,EKOLAND HERBATA MULTIVITA 300GR TOR,2.81
19945,HER.GRANULOW.INDYJ 80G CONSUM,1.07
19946,HERB MINUTKA 40TOR EXPRES,1.4
19947,HERB RUMIANEK 20 EX POSTI,1.12
19948,HERB SZA?WIA 20 T VITAX,2.43
19949,HERB. MALINA 20TOR HERBAPOL,2.53
19950,HERB.ERL GREY 50SZ LIPTON,7.86
19951,HERB.MIETA 20 EX MAG.OGROD,1.21
19952,HERB.MINUTKA EXP 100SZT,2.67
19953,HERBATA  DZIURAWIEC  20 T,1.57
19954,HERBATA EXP.100T.AKBAR,9.29
19955,HERBATA MELISA POSTI 20EX,1.14571428571429
19956,HERBATA MINUTKA EARL GREY 40 T,1.49
19957,HERBATA MINUTKA MALINA 20 T,1.67
19958,HERBATA POKRZYWA 20 T POSTI,1.11
