,name,unit_cogs
4749,MAKARON SARITA SWIDEREK 400G,2.0
4750,MAKARON SPAGHETI 400G SULMA,1.49375
4751,MAKARON SULMA GNIAZDKA 400G,2.02
4752,MAKARON SULMA LAZANKA 500 G,2.59
4753,MUSZTARDA DEVELEY 210 G SAREPSKA,0.92
4754,ORZESZKI SOLONE 40 G,0.72
4755,ROGAL 7 DAYS ORZECH,0.99
4756,RYZ BRAZOWY 4*100G SARITA,1.66
4757,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.4
4758,RYZ SARITA BIALY PARABOILED 4x100G KAR.,1.66
4759,RYZ SONKO  4X100G,1.83
4760,RYZ SONKO 4X100 PARABOLICZNY,2.26333333333333
4761,RYZ SONKO BRAZOWY 4X100 GR,1.76
4762,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.18
4763,SONKO KASZA JECZMIENNA PERLOWA 4*100G,1.18
4764,TORTELINO 250 G Z MIESEM,4.58
4765,WAFLE SUNNY 60G Z CEBULA,1.87
6608,BOBOVITA KASZKA WIELOOWOCOWA 230 G,6.93
6609,CYKORIA SOS BIALY 25 G,1.01
6610,HERBATNIKI PETIT BEURRE 65 G,0.59
6611,KASZA GRYCZANA 4 X 100G SONKO,3.33
6612,KASZA ORKISZOWA 4*100G,2.81
6613,KASZKA MANNA 400 G KROS,0.92
6614,MAK LUBELLA  ZIARNO SWIDERKI 400G,2.69
6615,MAK SULMA NITKA ROSOLOWA 400G,2.02
6616,MAK SULMA NITKA SPAGHETTI 500G,2.62
6617,MAK ZLOTY LAN 500G  PENE,1.02
6618,MAK ZLOTY LAN MUSZELKA 500 G,0.89
6619,MAK ZLOTY LAN NITKA DOMOWA 250,1.02
6620,MAK ZLOTY LAN SWIDEREK 400G,1.31
6621,MAK ZLOTY LAN SWIDERKI 500 G,1.09
6622,MAK.LUBELLA FALA 400G,2.34
6623,MAKA BASIA TORTOWA 900 G ORKISZOWA,5.63
6624,MAKA KOSZALINSKA  STOISLAW 1KG,1.72
6625,MAKA KRUPCZATKA 1KG STOISLAW,1.96
6626,MAKA KRUPCZATKA BASIA 1 KG,1.93
6627,MAKA TORTOWA 1KG STOISLAW,1.96
6628,MAKA TORTOWA BASIA 1 KG,1.59
6629,MAKA WROCLAWSKA 1KG STOISLAW,1.72
6630,MAKA WROCLAWSKA BASIA 1 KG,1.93
6631,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.21
6632,MAKA ZIEMNIACZANA 500G NIECHLOW,1.52
6633,MAKARON ABAK BABUNI 250G 2 JAJ,1.57
6634,MAKARON CZANIECKI 250 G NITECZKA WALCOW,2.39
6635,MAKARON CZANIECKI 250G SWOJSKI,2.05
6636,MAKARON CZANIECKI GNIAZDKO 2,4.08
6637,MAKARON CZANIECKI NITKA WALCOWANA 500G,3.98
6638,MAKARON CZANIECKI RYZOWY 250 G,2.29818181818182
6639,MAKARON GWIAZDKI CZANIEC 250 G,1.09
6640,MAKARON KOLECZKI 250 G CZANIEC,1.09
6641,MAKARON LUBELL  LAZANKA  500G,2.24
6642,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,2.43
6643,MAKARON NADODRZANSKI SWID.MA?Y 400G,1.49
6644,MAKARON POL MLYN 500 G NITKA DURUM,3.0
6645,MAKARON SPAGHETI 400G SULMA,1.4
6646,MAKARON SULMA GNIAZDKA 400G,2.02
6647,MAKARON SULMA LAZANKA 500 G,2.59
6648,MAKARON SULMA ZWIERZATKA 400 G,1.39
6649,ROGAL 7 DAYS ORZECH,0.99
6650,RYZ BRAZOWY 4*100G SARITA,1.66
6651,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.4
6652,RYZ SARITA BIALY PARABOILED 4x100G KAR.,1.66
6653,RYZ SONKO  4X100G,1.83
6654,RYZ SONKO 4X100 PARABOLICZNY,2.15
6655,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.18
6656,SONKO KASZA JECZMIENNA PERLOWA 4*100G,1.18
6657,SOS SPAGHETI SMIET+POMID DAWTON,2.67
6658,SULMA WSTAZKA GNIAZDO 400G,2.28
8608,CYKORIA SOS BIALY 25 G,1.01
8609,KASZA GRYCZANA 4 X 100G SONKO,3.33
8610,KASZA ORKISZOWA 4*100G,2.81
8611,KASZKA MANNA 400 G KROS,0.92
8612,MAK LUBELLA  ZIARNO SWIDERKI 400G,2.69
8613,MAK SULMA NITKA ROSOLOWA 400G,2.02
8614,MAK SULMA NITKA SPAGHETTI 500G,2.62
8615,MAK SULMA SWIDEREK DUZY 500G,2.44
8616,MAK ZLOTY LAN 500G  PENE,1.02
8617,MAK ZLOTY LAN MUSZELKA 500 G,0.89
8618,MAK ZLOTY LAN NITKA DOMOWA 250,1.02
8619,MAK ZLOTY LAN SWIDEREK 400G,1.31
8620,MAK ZLOTY LAN SWIDERKI 500 G,1.09
8621,MAKA KOSZALINSKA  STOISLAW 1KG,1.72
8622,MAKA KRUPCZATKA 1KG STOISLAW,1.96
8623,MAKA KRUPCZATKA BASIA 1 KG,1.93
8624,MAKA TORTOWA 1KG STOISLAW,1.96
8625,MAKA TORTOWA BASIA 1 KG,1.59
8626,MAKA WROCLAWSKA 1KG STOISLAW,1.72
8627,MAKA WROCLAWSKA BASIA 1 KG,1.93
8628,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.21
8629,MAKA ZIEMNIACZANA 500G NIECHLOW,1.52
8630,MAKARON ABAK BABUNI 250G 2 JAJ,1.57
8631,MAKARON CZANIECKI 250 G NITECZKA WALCOW,2.39
8632,MAKARON CZANIECKI 250G SWOJSKI,2.02142857142857
8633,MAKARON CZANIECKI GNIAZDKO 2,4.08
8634,MAKARON CZANIECKI NITKA WALCOWANA 500G,3.98
8635,MAKARON CZANIECKI RYZOWY 250 G,2.28
8636,MAKARON GWIAZDKI CZANIEC 250 G,1.09
8637,MAKARON KOLECZKI 250 G CZANIEC,1.09
8638,MAKARON LASAGNE 500G LUBELLA,6.13
8639,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,2.43
8640,MAKARON LUBELSKI SPAGETTI 500G,2.25
8641,MAKARON MUSZLA  BARONIA 500G,8.98
8642,MAKARON NADODRZANSKI SWID.MA?Y 400G,1.49
8643,MAKARON POL MLYN 500 G NITKA DURUM,3.0
8644,MAKARON SPAGHETI 400G SULMA,1.4
8645,MAKARON SULMA GNIAZDKA 400G,2.02
8646,MAKARON SULMA LAZANKA 500 G,2.59
8647,MAKARON SULMA ZWIERZATKA 400 G,1.39
8648,RURKI WAFLOWE SUCHE100 G,1.61
8649,RYZ BRAZOWY 4*100G SARITA,1.66
8650,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.4
8651,RYZ SONKO  4X100G,1.83
8652,RYZ SONKO 4X100 PARABOLICZNY,2.15
8653,RYZ SONKO BRAZOWY 4X100 GR,1.76
8654,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.2565
8655,SONKO KASZA JECZMIENNA PERLOWA 4*100G,1.18
8656,SOS SPAGHETI SMIET+POMID DAWTON,2.67
8657,WAFLE SUNNY 60G Z CEBULA,1.87
10617,BRANSOLETKA Z CUKIERKÓW,0.67
10618,CYKORIA SOS BIALY 25 G,1.01
10619,KASZA GRYCZANA 4 X 100G SONKO,3.33
10620,KASZA JAGLANA 400 G,2.43
10621,KASZKA MANNA 400 G KROS,0.92
10622,MAK LUBELLA  ZIARNO SWIDERKI 400G,2.69
10623,MAK SULMA MUSZELKA 100% DURUM,2.3
10624,MAK SULMA NITKA ROSOLOWA 400G,2.03285714285714
10625,MAK SULMA NITKA SPAGHETTI 500G,2.62
10626,MAK SULMA SWIDEREK DUZY 500G,2.44
10627,MAK ZLOTY LAN 500G  PENE,1.02
10628,MAK ZLOTY LAN MUSZELKA 500 G,0.89
10629,MAK ZLOTY LAN NITKA DOMOWA 250,1.02
10630,MAK ZLOTY LAN SWIDEREK 400G,1.31
10631,MAK ZLOTY LAN SWIDERKI 500 G,1.09
10632,MAK.LUBELLA FALA 400G,2.34
10633,MAKA KOSZALINSKA  STOISLAW 1KG,1.72
10634,MAKA KRUPCZATKA BASIA 1 KG,1.93
10635,MAKA TORTOWA 1KG STOISLAW,1.96
10636,MAKA TORTOWA BASIA 1 KG,1.59
10637,MAKA WROCLAWSKA 1KG STOISLAW,1.72
10638,MAKA WROCLAWSKA BASIA 1 KG,1.93
10639,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.21
10640,MAKA ZIEMNIACZANA 500G NIECHLOW,1.52
10641,MAKARON ABAK BABUNI 250G 2 JAJ,1.57
10642,MAKARON CZANIECKI 250G SWOJSKI,2.01263157894737
10643,MAKARON CZANIECKI RYZOWY 250 G,2.3013333333333303
10644,MAKARON EXQUISIT 500G,4.75
10645,MAKARON GWIAZDKI CZANIEC 250 G,1.09
