,name,unit_cogs
3923,PALECZKI PTYSIOWE  Z CUKREM 200G,3.55
3924,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.63
3925,PLATKI CORN FLAKES 250G NESTLE,3.22
3926,PLATKI PODUSZKI 150 G MIKUS,2.34
3927,POP CORN 95 G,1.47
3928,PRAZYNKI SPOKO 60 G,1.14
3929,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,2.88
3930,STAR CHIPS 130 G PAPRYKA,2.23
3931,STAR CHIPS 130 G SER CEBULA,2.23
3932,STAR CHIPS 250 G PAPRYKA,3.81
3933,STAR CHIPS 250 G SER+CEBULA,3.81
3934,STAR CHIPS BEKON 130 G,2.23
3935,STAR CHIPS KEBAB 130 G,2.23
3936,STAR CHIPS ORZECH 125 G,1.895
3937,STAR CHIPS SER POMIDOR 125 G,2.066
3938,WAFLE RYZOWE  130GR RYZ DZIKI,1.66
5807,CATERING SANDWICH Z CZOSNKOWYM,2.59
5808,CATERING SANDWICH Z POMID.,2.53
5809,CHIPSY DJ PAPRYKA 140 G,1.79
5810,CHRUPKI CZEKOLADOWE 80 G,1.24
5811,CHRUPKI OWOCE 45 G,0.89
5812,CHRUPKI PODUSZKI MIKUS 150 G,2.34
5813,CHRUPKI TRUSKAWKOWE 80 G,1.24
5814,GELLWE FITELLA MUSLI TROPIKALNE,0.68
5815,LAYS CHEETOS 43 G,1.34
5816,LAYS FROMAGE 140 G,3.85
5817,LAYS FROMAGE 160G,2.77
5818,LAYS PAPRYKA 140 G,3.85
5819,LAYS PAPRYKA 150 G KARBOWANA,2.77
5820,LAYS PAPRYKA 150G,2.77
5821,LAYS STAR ROZKI 95 G ROZKI,1.9
5822,LAYS STIX 40 G,1.3
5823,LAYS STRONG  CHILI 155 G,2.76
5824,LAYS STRONG 150 G PIKANTNE PEPERONI,2.76
5825,LAYS ZIEL.CEBULKA 160G,2.77
5826,LAYS ZIELONA CEBULKA 140 G,3.85
5827,LORENZ 140 G PIECZ ZEBERKO,3.35
5828,LORENZ 140 G ZIEL CEB,3.35
5829,LORENZ JUNIORKI 140 G LITERKI,1.87
5830,PALECZKI PTYSIOWE  Z CUKREM 200G,3.55
5831,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.63
5832,PALUSZKI LAJKONIK CEBULOWE 150 G,1.96
5833,PALUSZKI LAJKONIK EXTRA CIEN.180 G,1.96
5834,PLATKI CORN FLAKES 250G NESTLE,3.28
5835,PLATKI PODUSZKI 150 G MIKUS,2.34
5836,POP CORN 95 G,1.47
5837,PRAZYNKI SPOKO 60 G,1.14
5838,PRAZYNKI SPOKO 60 G,1.14
5839,STAR CHIPS 130 G PAPRYKA,2.23
5840,STAR CHIPS 130 G SER CEBULA,2.23
5841,STAR CHIPS 250 G PAPRYKA,3.81
5842,STAR CHIPS 250 G SER+CEBULA,3.81
5843,STAR CHIPS BEKON 130 G,2.23
5844,STAR CHIPS KEBAB 130 G,2.23
5845,STAR CHIPS ORZECH 125 G,2.18
5846,STAR CHIPS SER POMIDOR 125 G,2.18
5847,STAR PRAZYNKI SOLONE 85 G,2.23
5848,WAFLE RYZOWE  130GR RYZ DZIKI,2.15
7751,CATERING SANDWICH Z CZOSNKOWYM,2.59
7752,CATERING SANDWICH Z POMID.,2.53
7753,CHETOS UP 16 G,0.65
7754,CHIPS DJ ZIEL CEB 140 G,1.79
7755,CHIPSY DJ PAPRYKA 140 G,1.79
7756,CHRUPKI CZEKOLADOWE 80 G,1.24
7757,CHRUPKI OWOCE 45 G,0.89
7758,CHRUPKI PODUSZKI MIKUS 150 G,2.34
7759,CHRUPKI TRUSKAWKOWE 80 G,1.24
7760,CRANCHIPS KEBAB,3.79
7761,LAYS BAZYLIOWE PESTO 140 G,3.18
7762,LAYS CHEETOS 85G KETCHUP,1.778
7763,LAYS CHEETOS PIZZERINI  90 G,2.25
7764,LAYS CHETOS 16 G,0.65
7765,LAYS CHETOS CHRUPKI 145 G,2.72
7766,LAYS CHETOS SER+KETCHUP 90 G,1.52
7767,LAYS FROMAGE 140 G,3.85
7768,LAYS FROMAGE 160G,2.77
7769,LAYS KARBOWANA PAPRYKA 225 G MEGA,5.16
7770,LAYS KARBOWANA PAPRYKA140 G,3.75
7771,LAYS KARBOWANE 140 ZIEL  CEBULA,3.75
7772,LAYS MEGAPAKA FROMAGE 225 G,5.55
7773,LAYS OSTRE CHILLI 95 G,2.65
7774,LAYS PAPRYKA 225G,5.69
7775,LAYS PAPRYKA 40 G,1.3
7776,LAYS PAPRYKA PIKAN.MEGA 225G,5.16
7777,LAYS STIX 40 G,1.3
7778,LAYS STRONG  CHILI 155 G,2.76
7779,LAYS STRONG 150 G PIKANTNE PEPERONI,2.76
7780,LAYS SZARPANA WIEPRZOWINA W SOSIE 40 G,1.3
7781,LAYS Z PIECA PAPRYKA 130 G,3.75
7782,LAYS ZIEL.CEBULKA 160G,2.77
7783,LAYS ZIELONA CEBULA 90G,2.65
7784,LAYS ZIELONA CEBULKA 140 G,3.85
7785,LORENZ KEBAB 140 G,2.68
7786,LORENZ PAPRYKA 140 G,2.68
7787,PALECZKI PTYSIOWE  Z CUKREM 200G,3.55
7788,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.77
7789,PALUSZKI LAJKONIK CEBULOWE 150 G,1.96
7790,PALUSZKI LAJKONIK EXTRA CIEN.180 G,1.96
7791,PLATKI CORN FLAKES 250G NESTLE,3.112
7792,PLATKI FRUTINA 250G,5.57
7793,PLATKI NESQUIK 250G,4.29
7794,POP CORN 95 G,1.47
7795,PRAZYNKI SPOKO 60 G,1.14
7796,PRAZYNKI SPOKO 60 G,1.14
7797,PRAZYNKI ZIEMNIACZANE 70G,1.32
7798,STAR CHIPS 130 G SER CEBULA,2.23
7799,STAR CHIPS 250 G SER+CEBULA,3.81
7800,STAR CHIPS BEKON 130 G,2.23
7801,STAR CHIPS KEBAB 130 G,2.23
7802,STAR CHIPS SER POMIDOR 125 G,2.2263157894736803
7803,WAFLE RYZOWE  130GR RYZ DZIKI,2.15
9775,CATERING SANDWICH Z CZOSNKOWYM,3.0
9776,CATERING SANDWICH Z POMID.,2.53
9777,CHRUPKI 80 G,1.24
9778,CHRUPKI ARACHIDOWE 70 G,1.05
9779,CHRUPKI CZEKOLADOWE 80 G,1.24
9780,CHRUPKI OWOCE 45 G,0.89
9781,CHRUPKI STAR HYPER PIZZA 58G,0.99
9782,CHRUPKI TRUSKAWKOWE 80 G,1.24
9783,GELLWE FITELLA MUSLI TROPIKALNE,0.68
9784,LAYS BAZYLIOWE PESTO 140 G,3.18
9785,LAYS CHEETOS 85G KETCHUP,1.66428571428571
9786,LAYS CHETOS CHRUPKI 145 G,2.72
9787,LAYS CHETOS PAPRYKA 165 G,2.28
9788,LAYS CHETOS SER+KETCHUP 90 G,1.52
9789,LAYS PAPRYKA 140 G,3.85
9790,LAYS PAPRYKA 40 G,1.3
9791,LAYS PIKANTNA PAPRYKA 140 G,3.56
9792,LAYS ROZKI SER 95 G,1.9
9793,LAYS STAR SMITI CEBULA 130 G,2.23
9794,LAYS SZARPANA WIEPRZOWINA W SOSIE 40 G,1.3
9795,LAYS ZIELONA CEBULKA 140 G,3.85
9796,LORENZ 140 G PIECZ ZEBERKO,3.35
9797,LORENZ 140 ZEBERKA,2.68
9798,LORENZ O SMAKU SOSU 140 G,2.68
9799,LORENZ Z PAPRYKA 140 G,2.68
9800,PALECZKI PTYSIOWE  Z CUKREM 200G,3.55
9801,PALUSZKI LAJKONIK CEBULOWE 150 G,1.96
9802,PLATKI CHEERIOS MIODOWE 250G,4.03
9803,PLATKI CORN FLAKES 250G NESTLE,2.72
9804,PLATKI DUO 225 G NEST,4.61
9805,PLATKI FRUTINA 250G,5.57
9806,PLATKI PODUSZKI 150 G MIKUS,2.34
9807,POP CORN 95 G,1.47
9808,PRAZYNKA O SMAKU PAPRYKOWYM 130 G,2.71
9809,PRAZYNKI SPOKO 60 G,1.14
9810,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,2.93
9811,SLONECZNIK PRAZONY  Z PRZYPRAWAMI 150G,2.5
9812,STAR CHIPS 130 G PAPRYKA,2.23
9813,STAR CHIPS 130 G SER CEBULA,2.23
9814,STAR CHIPS 250 G SER+CEBULA,3.26
9815,STAR CHIPS BEKON 130 G,2.23
9816,STAR CHIPS KEBAB 130 G,2.23
9817,STAR CHIPS ORZECH 125 G,2.18
9818,STAR CHIPS SER POMIDOR 125 G,2.235
9819,STAR PRAZYNKI SOLONE 85 G,2.23
9820,STAR PRZYSMAK KARKOWKA 80 G,1.96
9821,STAR SKRZYDE?KA 80 G,1.96
9822,WAFLE RYZOWE  130GR RYZ DZIKI,2.15
11819,CATERING SANDWICH Z CZOSNKOWYM,3.0
11820,CATERING SANDWICH Z POMID.,3.0
11821,CHRUPKI 80 G,1.24
11822,CHRUPKI ARACHIDOWE 70 G,1.05
11823,CHRUPKI CELKA 160 G BIS/12/,1.11
11824,CHRUPKI CZEKOLADOWE 80 G,1.24
11825,CHRUPKI OWOCE 45 G,0.89
11826,CHRUPKI PODUSZKI 150 G MIKUS,2.34
11827,CHRUPKI STAR HYPER PIZZA 58G,0.99
11828,CHRUPKI TRUSKAWKOWE 80 G,1.24
11829,GELLWE FITELLA MUSLI TROPIKALNE,0.68
11830,LAYS CHEETOS 85G KETCHUP,2.515
11831,LAYS CHEETOS PIZZERINI  90 G,2.29
11832,LAYS CHETOS SER+KETCHUP 90 G,2.29
11833,LAYS FROMAGE 140 G,3.85
11834,LAYS KARBOWANA PAPRYKA140 G,3.75
11835,LAYS MACZUGI 24 G,0.69
11836,LAYS MACZUGI 48 G,0.86
11837,LAYS MAX CZ.PAPRYKA 140 G,4.03
11838,LAYS MAX SER+ZIEL CEB.140 G,4.03
11839,LAYS PAPRYKA 140 G,3.85
11840,LAYS ROZKI SER 95 G,1.9
11841,LAYS STAR SMITI CEBULA 130 G,2.23
11842,LAYS SZARPANA WIEPRZOWINA W SOSIE 40 G,1.3
11843,LAYS Z PIECA JOGURT ZIOLA 130 G,3.05
11844,LAYS Z PIECA PAPRYKA 130 G,3.47
11845,LAYS ZIELONA CEBULKA 140 G,3.85
11846,PALECZKI PTYSIOWE  Z CUKREM 200G,3.55
11847,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.77
11848,PALUSZKI LAJKONIK CEBULOWE 150 G,1.96
11849,PIANKA PUF 1 SZT,0.294615384615385
11850,PIANKA PUF 1 SZT,0.29
11851,PLATKI CHEERIOS MIODOWE 250G,4.03
11852,PLATKI CORN FLAKES 250G NESTLE,2.72
11853,PLATKI DUO 225 G NEST,4.61
11854,PLATKI FRUTINA 250G,5.57
11855,POP CORN 95 G,1.47
11856,PRAZYNKA O SMAKU PAPRYKOWYM 130 G,2.71
11857,PRAZYNKI SPOKO 60 G,1.14
11858,PRAZYNKI ZIEMNIACZANE 70G,1.32
11859,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,2.93
11860,SLONECZNIK PRAZONY  Z PRZYPRAWAMI 150G,2.5
11861,SNAKI TURBO 70 G,1.1
11862,STAR CHIPS 130 G PAPRYKA,2.23
11863,STAR CHIPS 130 G SER CEBULA,2.23
11864,STAR CHIPS 250 G SER+CEBULA,3.81
11865,STAR CHIPS BEKON 130 G,2.34
11866,STAR CHIPS KEBAB 130 G,2.23
11867,STAR CHIPS ORZECH 125 G,2.18
11868,STAR CHIPS SER POMIDOR 125 G,2.18
13840,CATERING SANDWICH Z CZOSNKOWYM,2.975
13841,CATERING SANDWICH Z POMID.,3.0
13842,CHIPSY DORITOS TACO D 100GR,2.88
13843,CHRUPKI 80 G,1.24
13844,CHRUPKI ARACHIDOWE 70 G,1.05
13845,CHRUPKI CELKA 160 G BIS/12/,1.11
13846,CHRUPKI CZEKOLADOWE 80 G,1.24
13847,CHRUPKI OWOCE 45 G,0.89
13848,CHRUPKI PODUSZKI 150 G MIKUS,2.34
13849,CHRUPKI TRUSKAWKOWE 80 G,1.24
13850,LAYS CHEETOS 85G KETCHUP,1.95
13851,LAYS CHETOS SER+KETCHUP 90 G,2.29
13852,LAYS KARBOWANA PAPRYKA140 G,3.75
13853,LAYS MAX CZ.PAPRYKA 140 G,4.03
13854,LAYS MAX SER+ZIEL CEB.140 G,4.03
13855,LAYS OSTRE CHILLI 95 G,2.77
13856,LAYS PAPRYKA 140 G,3.85
13857,LAYS PAPRYKA 150 G KARBOWANA,2.58
13858,LAYS PAPRYKA 40 G,1.3
13859,LAYS ROZKI SER 95 G,1.9
13860,LAYS STIX 40 G,1.3
13861,LAYS ZIELONA CEBULA 40 G,1.3
13862,LAYS ZIELONA CEBULA KARBOW.150 G,2.58
13863,LAYS ZIELONA CEBULKA 140 G,3.85
13864,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.7322222222222221
13865,PALUSZKI LAJKONIK CEBULOWE 150 G,1.96
13866,PIANKA PUF 1 SZT,0.30190476190476195
13867,PIANKA PUF 1 SZT,0.330909090909091
13868,PLATKI CHEERIOS MIODOWE 250G,3.47
13869,PLATKI CORN FLAKES 250G NESTLE,2.6975
13870,PLATKI DUO 225 G NEST,4.41
13871,PLATKI FITNES 225 G JOGURT,3.47
13872,POP CORN 95 G,1.47
13873,PRAZYNKI SPOKO 60 G,1.14
13874,PRAZYNKI ZIEMNIACZANE 70G,1.32
13875,ROGAL 7 DAYS BERSETO,1.02555555555556
13876,SLONECZNIK PRAZONY  Z PRZYPRAWAMI 150G,2.5
13877,STAR CHIPS 130 G PAPRYKA,2.23
13878,STAR CHIPS 130 G SER CEBULA,2.23
13879,STAR CHIPS 250 G PAPRYKA,4.14
13880,STAR CHIPS 250 G SER+CEBULA,4.08
13881,STAR CHIPS KEBAB 130 G,2.23
13882,STAR CHIPS ORZECH 125 G,2.18
13883,STAR CHIPS SER POMIDOR 125 G,2.18
13884,STAR CHRUPKI ZIEL.CEBULA 140 G,2.268
15953,CATERING SANDWICH Z CZOSNKOWYM,2.97
15954,CATERING SANDWICH Z POMID.,2.98
15955,CHIPSY LAY`S FROMAGE 40G,0.58
15956,CHRUPKI ARACHIDOWE 70 G,1.05
15957,CHRUPKI CZEKOLADOWE 80 G,1.24
15958,CHRUPKI OWOCE 45 G,0.89
15959,CHRUPKI STAR HYPER PIZZA 58G,1.04571428571429
15960,CHRUPKI TRUSKAWKOWE 80 G,1.24
15961,LAYS CHEETOS 85G KETCHUP,1.84375
15962,LAYS CHEETOS PIZZA 43G,1.32
15963,LAYS CHETOS CHICKEN BIG 90 G,1.61
15964,LAYS FROMAGE 90G,2.47
15965,LAYS KARBOWANE 225 G ZIEL CEB.,2.77
15966,LAYS PAPRYKA 150 G KARBOWANA,2.58
15967,LAYS PAPRYKA 40 G,1.08
15968,LAYS SOLONE 225G,2.77
15969,LAYS SOLONE 90G,2.05578947368421
15970,LAYS STIX 40 G,1.3
15971,LAYS STRONG 225G OSTRY,2.77
15972,LAYS ZIELONA CEBULA 40 G,0.94
15973,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.73
15974,PALUSZKI LAJKONIK CEBULOWE 150 G,1.96
15975,PIANKA PUF 1 SZT,0.34
15976,PIANKA PUF 1 SZT,0.34
15977,PLATKI CHEERIOS MIODOWE 250G,3.47
15978,PLATKI CORN FLAKES 250G NESTLE,2.69
15979,PLATKI FITNES 225 G JOGURT,3.47
15980,PLATKI FRUTINA 250G,5.34
15981,PLATKI GOLD/FLAKES 250G,4.05
15982,PRAZYNKI SPOKO 60 G,1.14
15983,ROGAL 7 DAYS BERSETO,1.19
15984,SLONECZNIK PRAZONY  Z PRZYPRAWAMI 150G,2.5
15985,STAR CHIPS 130 G PAPRYKA,2.23
15986,STAR CHIPS 130 G SER CEBULA,2.23
15987,STAR CHIPS 250 G PAPRYKA,4.14
15988,STAR CHIPS 250 G SER+CEBULA,3.8925
15989,STAR CHIPS BEKON 130 G,2.23
15990,STAR CHIPS KEBAB 130 G,2.23
15991,STAR CHIPS ORZECH 125 G,2.18
15992,STAR CHIPS SER POMIDOR 125 G,2.18
15993,STAR CHRUPKI ZIEL.CEBULA 140 G,2.3
15994,STAR PRAZYNKI SOLONE 85 G,2.23
15995,WYKA?ACZKI,0.75
17977,CATERING SANDWICH Z POMID.,3.34
17978,CHRUPKI ARACHIDOWE 70 G,1.05
17979,CHRUPKI CELKA 160 G BIS/12/,1.59
17980,CHRUPKI CZEKOLADOWE 80 G,1.24
17981,CHRUPKI OWOCE 45 G,0.89
17982,CHRUPKI PODUSZKI MIKUS 150 G,2.75
17983,CHRUPKI STAR HYPER PIZZA 58G,1.1168085106383
17984,CHRUPKI TRUSKAWKOWE 80 G,1.24
17985,LAYS CHEETOS 85G KETCHUP,2.06947368421053
17986,LAYS CHETOS PAPRYKA 165 G,2.9
17987,LAYS MAX SER+ZIEL CEB.140 G,3.85
17988,LAYS OSTRA PAP.140 G,3.85
17989,LAYS SOLONE 90G,1.86
17990,LAYS STAR SMITI CEBULA 130 G,2.23
17991,LAYS ZIELONA CEBULA 40 G,0.7
17992,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.74
17993,PALUSZKI LAJKONIK CEBULOWE 150 G,2.46
17994,PIANKA PUF 1 SZT,0.342777777777778
17995,PLATKI CHEERIOS MIODOWE 250G,3.47
17996,PLATKI CORN FLAKES 250G NESTLE,2.69
17997,PLATKI FITNES 225 G JOGURT,3.47
17998,PLATKI GOLD/FLAKES 250G,4.05
17999,STAR CHIPS 130 G PAPRYKA,2.23
18000,STAR CHIPS 130 G SER CEBULA,2.23
18001,STAR CHIPS KEBAB 130 G,2.23
18002,STAR CHIPS SER POMIDOR 125 G,2.18
19846,CATERING SANDWICH Z CZOSNKOWYM,3.34
19847,CATERING SANDWICH Z POMID.,3.34
19848,CHRUPKI ARACHIDOWE 70 G,1.05
